CreationID,Interval,SLA,EndTime,Cpu,Core,Ram,BwUp,BwDown
632,535,17,555,a1,8,16384,1000,1000
633,536,15,556,a1,16,32768,1000,1000
634,537,22,557,a1,4,16384,1000,1000
635,537,25,557,a1,2,4096,1000,1000
636,538,23,558,a1,4,8192,1000,1000
637,539,22,559,a1,8,16384,1000,1000
638,540,14,560,a1,16,32768,1000,1000
639,541,20,561,a1,4,16384,1000,1000
640,542,27,562,a1,2,4096,1000,1000
641,543,22,563,a1,4,8192,1000,1000
642,544,17,564,a1,8,16384,1000,1000
643,545,22,565,a1,16,32768,1000,1000
644,546,15,566,a1,4,16384,1000,1000
645,546,17,566,a1,2,4096,1000,1000
646,547,20,567,a1,4,8192,1000,1000
647,547,19,567,a1,8,16384,1000,1000
648,548,19,568,a1,16,32768,1000,1000
649,549,21,569,a1,4,16384,1000,1000
650,550,20,570,a1,2,4096,1000,1000
651,550,24,570,a1,4,8192,1000,1000
652,551,22,571,a1,8,16384,1000,1000
653,552,17,572,a1,16,32768,1000,1000
654,553,18,573,a1,4,16384,1000,1000
655,554,18,574,a1,2,4096,1000,1000
656,554,17,574,a1,4,8192,1000,1000
657,555,16,575,a1,8,16384,1000,1000
658,556,21,576,a1,16,32768,1000,1000
659,557,21,577,a1,4,16384,1000,1000
660,558,18,578,a1,2,4096,1000,1000
661,559,24,579,a1,4,8192,1000,1000
662,560,17,580,a1,8,16384,1000,1000
663,561,20,581,a1,16,32768,1000,1000
664,562,17,582,a1,4,16384,1000,1000
665,563,21,583,a1,2,4096,1000,1000
666,564,14,584,a1,4,8192,1000,1000
667,565,18,585,a1,8,16384,1000,1000
668,566,20,586,a1,16,32768,1000,1000
669,567,20,587,a1,4,16384,1000,1000
670,568,23,588,a1,2,4096,1000,1000
671,569,20,589,a1,4,8192,1000,1000
672,570,20,590,a1,8,16384,1000,1000
673,571,20,591,a1,16,32768,1000,1000
674,572,22,592,a1,4,16384,1000,1000
675,573,23,593,a1,2,4096,1000,1000
676,573,16,593,a1,4,8192,1000,1000
677,574,23,594,a1,8,16384,1000,1000
678,575,20,595,a1,16,32768,1000,1000
679,575,17,595,a1,4,16384,1000,1000
680,576,20,596,a1,2,4096,1000,1000
681,577,21,597,a1,4,8192,1000,1000
682,578,26,598,a1,8,16384,1000,1000
683,578,20,598,a1,16,32768,1000,1000
684,579,15,599,a1,4,16384,1000,1000
685,580,16,600,a1,2,4096,1000,1000
686,581,17,601,a1,4,8192,1000,1000
687,581,21,601,a1,8,16384,1000,1000
688,582,18,602,a1,16,32768,1000,1000
689,582,20,602,a1,4,16384,1000,1000
690,583,19,603,a1,2,4096,1000,1000
691,584,16,604,a1,4,8192,1000,1000
692,585,20,605,a1,8,16384,1000,1000
693,586,19,606,a1,16,32768,1000,1000
694,587,20,607,a1,4,16384,1000,1000
695,588,18,608,a1,2,4096,1000,1000
696,589,20,609,a1,4,8192,1000,1000
697,590,16,610,a1,8,16384,1000,1000
698,591,18,611,a1,16,32768,1000,1000
699,592,19,612,a1,4,16384,1000,1000
700,593,25,613,a1,2,4096,1000,1000
701,594,19,614,a1,4,8192,1000,1000
702,594,19,614,a1,8,16384,1000,1000
703,595,21,615,a1,16,32768,1000,1000
704,596,21,616,a1,4,16384,1000,1000
705,597,17,617,a1,2,4096,1000,1000
706,597,20,617,a1,4,8192,1000,1000
707,598,20,618,a1,8,16384,1000,1000
708,599,17,619,a1,16,32768,1000,1000
709,600,11,620,a1,4,16384,1000,1000
710,601,19,621,a1,2,4096,1000,1000
711,601,20,621,a1,4,8192,1000,1000
712,602,17,622,a1,8,16384,1000,1000
713,602,22,622,a1,16,32768,1000,1000
714,603,16,623,a1,4,16384,1000,1000
715,604,15,624,a1,2,4096,1000,1000
716,605,19,625,a1,4,8192,1000,1000
717,605,20,625,a1,8,16384,1000,1000
718,605,24,625,a1,16,32768,1000,1000
719,606,18,626,a1,4,16384,1000,1000
720,607,19,627,a1,2,4096,1000,1000
721,608,18,628,a1,4,8192,1000,1000
722,609,18,629,a1,8,16384,1000,1000
723,610,21,630,a1,16,32768,1000,1000
724,611,15,631,a1,4,16384,1000,1000
725,612,20,632,a1,2,4096,1000,1000
726,613,17,633,a1,4,8192,1000,1000
727,614,20,634,a1,8,16384,1000,1000
728,615,20,635,a1,16,32768,1000,1000
729,615,23,635,a1,4,16384,1000,1000
730,615,17,635,a1,2,4096,1000,1000
731,616,13,636,a1,4,8192,1000,1000
732,617,18,637,a1,8,16384,1000,1000
733,617,23,637,a1,16,32768,1000,1000
734,618,18,638,a1,4,16384,1000,1000
735,619,21,639,a1,2,4096,1000,1000
736,620,18,640,a1,4,8192,1000,1000
737,621,24,641,a1,8,16384,1000,1000
738,622,16,642,a1,16,32768,1000,1000
739,623,14,643,a1,4,16384,1000,1000
740,624,19,644,a1,2,4096,1000,1000
741,624,22,644,a1,4,8192,1000,1000
742,625,16,645,a1,8,16384,1000,1000
743,626,19,646,a1,16,32768,1000,1000
744,627,18,647,a1,4,16384,1000,1000
745,628,19,648,a1,2,4096,1000,1000
746,629,17,649,a1,4,8192,1000,1000
747,630,24,650,a1,8,16384,1000,1000
748,631,31,651,a1,16,32768,1000,1000
749,632,19,652,a1,4,16384,1000,1000
750,633,17,653,a1,2,4096,1000,1000
751,633,19,653,a1,4,8192,1000,1000
752,634,21,654,a1,8,16384,1000,1000
753,635,17,655,a1,16,32768,1000,1000
754,635,18,655,a1,4,16384,1000,1000
755,636,18,656,a1,2,4096,1000,1000
756,636,14,656,a1,4,8192,1000,1000
757,637,21,657,a1,8,16384,1000,1000
758,638,17,658,a1,16,32768,1000,1000
759,639,13,659,a1,4,16384,1000,1000
760,640,16,660,a1,2,4096,1000,1000
761,641,17,661,a1,4,8192,1000,1000
762,642,16,662,a1,8,16384,1000,1000
763,643,19,663,a1,16,32768,1000,1000
764,644,17,664,a1,4,16384,1000,1000
765,645,19,665,a1,2,4096,1000,1000
766,646,19,666,a1,4,8192,1000,1000
767,647,19,667,a1,8,16384,1000,1000
768,648,22,668,a1,16,32768,1000,1000
769,649,20,669,a1,4,16384,1000,1000
770,650,19,670,a1,2,4096,1000,1000
771,651,21,671,a1,4,8192,1000,1000
772,652,20,672,a1,8,16384,1000,1000
773,653,25,673,a1,16,32768,1000,1000
774,654,16,674,a1,4,16384,1000,1000
775,655,21,675,a1,2,4096,1000,1000
776,655,20,675,a1,4,8192,1000,1000
777,656,23,676,a1,8,16384,1000,1000
778,657,19,677,a1,16,32768,1000,1000
779,658,20,678,a1,4,16384,1000,1000
780,659,23,679,a1,2,4096,1000,1000
781,660,24,680,a1,4,8192,1000,1000
782,661,23,681,a1,8,16384,1000,1000
783,662,19,682,a1,16,32768,1000,1000
784,663,22,683,a1,4,16384,1000,1000
785,664,23,684,a1,2,4096,1000,1000
786,665,16,685,a1,4,8192,1000,1000
787,666,21,686,a1,8,16384,1000,1000
788,667,18,687,a1,16,32768,1000,1000
789,668,20,688,a1,4,16384,1000,1000
790,669,17,689,a1,2,4096,1000,1000
791,670,18,690,a1,4,8192,1000,1000
792,671,14,691,a1,8,16384,1000,1000
793,672,20,692,a1,16,32768,1000,1000
794,672,22,692,a1,4,16384,1000,1000
795,673,20,693,a1,2,4096,1000,1000
796,674,16,694,a1,4,8192,1000,1000
797,675,21,695,a1,8,16384,1000,1000
798,676,19,696,a1,16,32768,1000,1000
799,677,16,697,a1,4,16384,1000,1000
800,677,23,697,a1,2,4096,1000,1000
801,678,19,698,a1,4,8192,1000,1000
802,679,18,699,a1,8,16384,1000,1000
803,680,16,700,a1,16,32768,1000,1000
804,680,21,700,a1,4,16384,1000,1000
805,681,17,701,a1,2,4096,1000,1000
806,681,21,701,a1,4,8192,1000,1000
807,681,17,701,a1,8,16384,1000,1000
808,682,19,702,a1,16,32768,1000,1000
809,682,20,702,a1,4,16384,1000,1000
810,683,11,703,a1,2,4096,1000,1000
811,684,22,704,a1,4,8192,1000,1000
812,685,21,705,a1,8,16384,1000,1000
813,685,24,705,a1,16,32768,1000,1000
814,686,19,706,a1,4,16384,1000,1000
815,687,17,707,a1,2,4096,1000,1000
816,687,21,707,a1,4,8192,1000,1000
817,688,18,708,a1,8,16384,1000,1000
818,688,20,708,a1,16,32768,1000,1000
819,689,22,709,a1,4,16384,1000,1000
820,689,14,709,a1,2,4096,1000,1000
821,690,18,710,a1,4,8192,1000,1000
822,691,21,711,a1,8,16384,1000,1000
823,692,20,712,a1,16,32768,1000,1000
824,693,22,713,a1,4,16384,1000,1000
825,694,17,714,a1,2,4096,1000,1000
826,695,19,715,a1,4,8192,1000,1000
827,696,12,716,a1,8,16384,1000,1000
828,697,23,717,a1,16,32768,1000,1000
829,698,21,718,a1,4,16384,1000,1000
830,699,17,719,a1,2,4096,1000,1000
831,699,18,719,a1,4,8192,1000,1000
832,700,15,720,a1,8,16384,1000,1000
833,701,21,721,a1,16,32768,1000,1000
834,701,19,721,a1,4,16384,1000,1000
835,702,23,722,a1,2,4096,1000,1000
836,703,19,723,a1,4,8192,1000,1000
837,704,15,724,a1,8,16384,1000,1000
838,705,19,725,a1,16,32768,1000,1000
839,706,18,726,a1,4,16384,1000,1000
840,707,20,727,a1,2,4096,1000,1000
841,708,19,728,a1,4,8192,1000,1000
842,709,11,729,a1,8,16384,1000,1000
843,710,18,730,a1,16,32768,1000,1000
844,711,20,731,a1,4,16384,1000,1000
845,712,11,732,a1,2,4096,1000,1000
846,713,16,733,a1,4,8192,1000,1000
847,714,14,734,a1,8,16384,1000,1000
848,715,20,735,a1,16,32768,1000,1000
849,716,18,736,a1,4,16384,1000,1000
850,717,13,737,a1,2,4096,1000,1000
851,718,22,738,a1,4,8192,1000,1000
852,719,19,739,a1,8,16384,1000,1000
853,719,15,739,a1,16,32768,1000,1000
854,720,21,740,a1,4,16384,1000,1000
855,721,16,741,a1,2,4096,1000,1000
856,722,21,742,a1,4,8192,1000,1000
857,723,19,743,a1,8,16384,1000,1000
858,724,15,744,a1,16,32768,1000,1000
859,725,22,745,a1,4,16384,1000,1000
860,726,20,746,a1,2,4096,1000,1000
861,727,16,747,a1,4,8192,1000,1000
862,728,21,748,a1,8,16384,1000,1000
863,729,18,749,a1,16,32768,1000,1000
864,730,18,750,a1,4,16384,1000,1000
865,731,19,751,a1,2,4096,1000,1000
866,732,18,752,a1,4,8192,1000,1000
867,732,19,752,a1,8,16384,1000,1000
868,733,22,753,a1,16,32768,1000,1000
869,734,19,754,a1,4,16384,1000,1000
870,735,17,755,a1,2,4096,1000,1000
871,736,23,756,a1,4,8192,1000,1000
872,737,23,757,a1,8,16384,1000,1000
873,738,21,758,a1,16,32768,1000,1000
874,739,21,759,a1,4,16384,1000,1000
875,740,18,760,a1,2,4096,1000,1000
876,741,21,761,a1,4,8192,1000,1000
877,742,20,762,a1,8,16384,1000,1000
878,743,14,763,a1,16,32768,1000,1000
879,744,25,764,a1,4,16384,1000,1000
880,745,16,765,a1,2,4096,1000,1000
881,746,22,766,a1,4,8192,1000,1000
882,747,16,767,a1,8,16384,1000,1000
883,748,24,768,a1,16,32768,1000,1000
884,749,22,769,a1,4,16384,1000,1000
885,750,23,770,a1,2,4096,1000,1000
886,751,24,771,a1,4,8192,1000,1000
887,752,21,772,a1,8,16384,1000,1000
888,753,18,773,a1,16,32768,1000,1000
889,754,19,774,a1,4,16384,1000,1000
890,755,23,775,a1,2,4096,1000,1000
891,756,24,776,a1,4,8192,1000,1000
892,757,18,777,a1,8,16384,1000,1000
893,758,23,778,a1,16,32768,1000,1000
894,758,21,778,a1,4,16384,1000,1000
895,758,19,778,a1,2,4096,1000,1000
896,759,16,779,a1,4,8192,1000,1000
897,760,16,780,a1,8,16384,1000,1000
898,761,22,781,a1,16,32768,1000,1000
899,762,22,782,a1,4,16384,1000,1000
900,763,21,783,a1,2,4096,1000,1000
901,764,19,784,a1,4,8192,1000,1000
902,764,20,784,a1,8,16384,1000,1000
903,765,22,785,a1,16,32768,1000,1000
904,766,19,786,a1,4,16384,1000,1000
905,766,21,786,a1,2,4096,1000,1000
906,767,18,787,a1,4,8192,1000,1000
907,768,22,788,a1,8,16384,1000,1000
908,769,17,789,a1,16,32768,1000,1000
909,770,18,790,a1,4,16384,1000,1000
910,771,17,791,a1,2,4096,1000,1000
911,772,21,792,a1,4,8192,1000,1000
912,773,21,793,a1,8,16384,1000,1000
913,774,12,794,a1,16,32768,1000,1000
914,775,20,795,a1,4,16384,1000,1000
915,776,25,796,a1,2,4096,1000,1000
916,777,11,797,a1,4,8192,1000,1000
917,778,15,798,a1,8,16384,1000,1000
918,779,20,799,a1,16,32768,1000,1000
919,779,20,799,a1,4,16384,1000,1000
920,779,17,799,a1,2,4096,1000,1000
921,780,13,800,a1,4,8192,1000,1000
922,781,20,801,a1,8,16384,1000,1000
923,781,16,801,a1,16,32768,1000,1000
924,782,16,802,a1,4,16384,1000,1000
925,783,17,803,a1,2,4096,1000,1000
926,783,17,803,a1,4,8192,1000,1000
927,784,25,804,a1,8,16384,1000,1000
928,785,17,805,a1,16,32768,1000,1000
929,785,24,805,a1,4,16384,1000,1000
930,786,19,806,a1,2,4096,1000,1000
931,787,18,807,a1,4,8192,1000,1000
932,788,19,808,a1,8,16384,1000,1000
933,789,21,809,a1,16,32768,1000,1000
934,790,20,810,a1,4,16384,1000,1000
935,791,20,811,a1,2,4096,1000,1000
936,792,19,812,a1,4,8192,1000,1000
937,793,21,813,a1,8,16384,1000,1000
938,794,18,814,a1,16,32768,1000,1000
939,795,23,815,a1,4,16384,1000,1000
940,796,20,816,a1,2,4096,1000,1000
941,797,20,817,a1,4,8192,1000,1000
942,798,18,818,a1,8,16384,1000,1000
943,798,18,818,a1,16,32768,1000,1000
944,799,24,819,a1,4,16384,1000,1000
945,799,20,819,a1,2,4096,1000,1000
946,799,17,819,a1,4,8192,1000,1000
947,800,20,820,a1,8,16384,1000,1000
948,801,22,821,a1,16,32768,1000,1000
949,802,23,822,a1,4,16384,1000,1000
950,803,15,823,a1,2,4096,1000,1000
951,804,16,824,a1,4,8192,1000,1000
952,805,19,825,a1,8,16384,1000,1000
953,805,16,825,a1,16,32768,1000,1000
954,806,22,826,a1,4,16384,1000,1000
955,807,15,827,a1,2,4096,1000,1000
956,808,26,828,a1,4,8192,1000,1000
957,809,16,829,a1,8,16384,1000,1000
958,809,15,829,a1,16,32768,1000,1000
959,810,22,830,a1,4,16384,1000,1000
960,811,18,831,a1,2,4096,1000,1000
961,812,19,832,a1,4,8192,1000,1000
962,813,19,833,a1,8,16384,1000,1000
963,814,20,834,a1,16,32768,1000,1000
964,815,19,835,a1,4,16384,1000,1000
965,816,16,836,a1,2,4096,1000,1000
966,817,16,837,a1,4,8192,1000,1000
967,818,23,838,a1,8,16384,1000,1000
968,819,19,839,a1,16,32768,1000,1000
969,820,18,840,a1,4,16384,1000,1000
970,821,17,841,a1,2,4096,1000,1000
971,822,19,842,a1,4,8192,1000,1000
972,823,23,843,a1,8,16384,1000,1000
973,824,19,844,a1,16,32768,1000,1000
974,825,27,845,a1,4,16384,1000,1000
975,826,20,846,a1,2,4096,1000,1000
976,827,16,847,a1,4,8192,1000,1000
977,827,19,847,a1,8,16384,1000,1000
978,828,22,848,a1,16,32768,1000,1000
979,829,21,849,a1,4,16384,1000,1000
980,830,24,850,a1,2,4096,1000,1000
981,831,26,851,a1,4,8192,1000,1000
982,832,25,852,a1,8,16384,1000,1000
983,833,17,853,a1,16,32768,1000,1000
984,834,20,854,a1,4,16384,1000,1000
985,835,25,855,a1,2,4096,1000,1000
986,835,23,855,a1,4,8192,1000,1000
987,836,21,856,a1,8,16384,1000,1000
988,837,18,857,a1,16,32768,1000,1000
989,838,21,858,a1,4,16384,1000,1000
990,839,17,859,a1,2,4096,1000,1000
991,840,20,860,a1,4,8192,1000,1000
992,841,20,861,a1,8,16384,1000,1000
993,842,18,862,a1,16,32768,1000,1000
994,842,13,862,a1,4,16384,1000,1000
995,843,21,863,a1,2,4096,1000,1000
996,844,17,864,a1,4,8192,1000,1000
997,845,19,865,a1,8,16384,1000,1000
998,845,16,865,a1,16,32768,1000,1000
999,845,18,865,a1,4,16384,1000,1000
1000,846,19,866,a1,2,4096,1000,1000
1001,846,21,866,a1,4,8192,1000,1000
1002,847,22,867,a1,8,16384,1000,1000
1003,848,20,868,a1,16,32768,1000,1000
1004,849,28,869,a1,4,16384,1000,1000
1005,849,24,869,a1,2,4096,1000,1000
1006,850,16,870,a1,4,8192,1000,1000
1007,850,16,870,a1,8,16384,1000,1000
1008,851,16,871,a1,16,32768,1000,1000
1009,851,19,871,a1,4,16384,1000,1000
1010,852,24,872,a1,2,4096,1000,1000
1011,853,21,873,a1,4,8192,1000,1000
1012,854,23,874,a1,8,16384,1000,1000
1013,855,19,875,a1,16,32768,1000,1000
1014,856,22,876,a1,4,16384,1000,1000
1015,857,23,877,a1,2,4096,1000,1000
1016,858,19,878,a1,4,8192,1000,1000
1017,858,19,878,a1,8,16384,1000,1000
1018,859,14,879,a1,16,32768,1000,1000
1019,859,16,879,a1,4,16384,1000,1000
1020,860,21,880,a1,2,4096,1000,1000
1021,861,17,881,a1,4,8192,1000,1000
1022,862,20,882,a1,8,16384,1000,1000
1023,863,18,883,a1,16,32768,1000,1000
1024,864,19,884,a1,4,16384,1000,1000
1025,864,15,884,a1,2,4096,1000,1000
1026,865,13,885,a1,4,8192,1000,1000
1027,866,21,886,a1,8,16384,1000,1000
1028,866,17,886,a1,16,32768,1000,1000
1029,866,17,886,a1,4,16384,1000,1000
1030,867,18,887,a1,2,4096,1000,1000
1031,868,16,888,a1,4,8192,1000,1000
1032,869,22,889,a1,8,16384,1000,1000
1033,870,15,890,a1,16,32768,1000,1000
1034,870,15,890,a1,4,16384,1000,1000
1035,871,21,891,a1,2,4096,1000,1000
1036,872,22,892,a1,4,8192,1000,1000
1037,873,21,893,a1,8,16384,1000,1000
1038,874,20,894,a1,16,32768,1000,1000
1039,875,20,895,a1,4,16384,1000,1000
1040,876,14,896,a1,2,4096,1000,1000
1041,877,18,897,a1,4,8192,1000,1000
1042,878,19,898,a1,8,16384,1000,1000
1043,879,20,899,a1,16,32768,1000,1000
1044,880,23,900,a1,4,16384,1000,1000
1045,881,25,901,a1,2,4096,1000,1000
1046,882,18,902,a1,4,8192,1000,1000
1047,883,22,903,a1,8,16384,1000,1000
1048,884,21,904,a1,16,32768,1000,1000
1049,885,19,905,a1,4,16384,1000,1000
1050,886,20,906,a1,2,4096,1000,1000
1051,887,22,907,a1,4,8192,1000,1000
1052,888,19,908,a1,8,16384,1000,1000
1053,889,17,909,a1,16,32768,1000,1000
1054,890,22,910,a1,4,16384,1000,1000
1055,891,18,911,a1,2,4096,1000,1000
1056,892,16,912,a1,4,8192,1000,1000
1057,893,17,913,a1,8,16384,1000,1000
1058,894,15,914,a1,16,32768,1000,1000
1059,895,21,915,a1,4,16384,1000,1000
1060,896,18,916,a1,2,4096,1000,1000
1061,897,19,917,a1,4,8192,1000,1000
1062,898,21,918,a1,8,16384,1000,1000
1063,899,18,919,a1,16,32768,1000,1000
1064,900,14,920,a1,4,16384,1000,1000
1065,901,19,921,a1,2,4096,1000,1000
1066,902,15,922,a1,4,8192,1000,1000
1067,903,21,923,a1,8,16384,1000,1000
1068,904,19,924,a1,16,32768,1000,1000
1069,905,16,925,a1,4,16384,1000,1000
1070,906,21,926,a1,2,4096,1000,1000
1071,907,18,927,a1,4,8192,1000,1000
1072,908,23,928,a1,8,16384,1000,1000
1073,909,26,929,a1,16,32768,1000,1000
1074,909,19,929,a1,4,16384,1000,1000
1075,910,17,930,a1,2,4096,1000,1000
1076,911,17,931,a1,4,8192,1000,1000
1077,912,16,932,a1,8,16384,1000,1000
1078,913,17,933,a1,16,32768,1000,1000
1079,914,20,934,a1,4,16384,1000,1000
1080,914,15,934,a1,2,4096,1000,1000
1081,915,22,935,a1,4,8192,1000,1000
1082,916,17,936,a1,8,16384,1000,1000
1083,917,19,937,a1,16,32768,1000,1000
1084,918,19,938,a1,4,16384,1000,1000
1085,919,20,939,a1,2,4096,1000,1000
1086,920,16,940,a1,4,8192,1000,1000
1087,920,16,940,a1,8,16384,1000,1000
1088,920,19,940,a1,16,32768,1000,1000
1089,920,19,940,a1,4,16384,1000,1000
1090,921,23,941,a1,2,4096,1000,1000
1091,921,15,941,a1,4,8192,1000,1000
1092,922,19,942,a1,8,16384,1000,1000
1093,923,17,943,a1,16,32768,1000,1000
1094,924,22,944,a1,4,16384,1000,1000
1095,925,17,945,a1,2,4096,1000,1000
1096,925,18,945,a1,4,8192,1000,1000
1097,926,22,946,a1,8,16384,1000,1000
1098,927,21,947,a1,16,32768,1000,1000
1099,927,20,947,a1,4,16384,1000,1000
1100,928,15,948,a1,2,4096,1000,1000
1101,929,20,949,a1,4,8192,1000,1000
1102,930,22,950,a1,8,16384,1000,1000
1103,931,18,951,a1,16,32768,1000,1000
1104,932,19,952,a1,4,16384,1000,1000
1105,933,18,953,a1,2,4096,1000,1000
1106,934,15,954,a1,4,8192,1000,1000
1107,935,17,955,a1,8,16384,1000,1000
1108,936,21,956,a1,16,32768,1000,1000
1109,937,22,957,a1,4,16384,1000,1000
1110,938,20,958,a1,2,4096,1000,1000
1111,939,20,959,a1,4,8192,1000,1000
1112,940,23,960,a1,8,16384,1000,1000
1113,940,21,960,a1,16,32768,1000,1000
1114,941,23,961,a1,4,16384,1000,1000
1115,942,19,962,a1,2,4096,1000,1000
1116,943,16,963,a1,4,8192,1000,1000
1117,944,20,964,a1,8,16384,1000,1000
1118,945,15,965,a1,16,32768,1000,1000
1119,946,23,966,a1,4,16384,1000,1000
1120,947,17,967,a1,2,4096,1000,1000
1121,947,19,967,a1,4,8192,1000,1000
1122,947,17,967,a1,8,16384,1000,1000
1123,948,21,968,a1,16,32768,1000,1000
1124,949,23,969,a1,4,16384,1000,1000
1125,950,13,970,a1,2,4096,1000,1000
1126,951,17,971,a1,4,8192,1000,1000
1127,951,15,971,a1,8,16384,1000,1000
1128,952,18,972,a1,16,32768,1000,1000
1129,953,13,973,a1,4,16384,1000,1000
1130,954,16,974,a1,2,4096,1000,1000
1131,954,13,974,a1,4,8192,1000,1000
1132,955,13,975,a1,8,16384,1000,1000
1133,956,21,976,a1,16,32768,1000,1000
1134,957,18,977,a1,4,16384,1000,1000
1135,958,18,978,a1,2,4096,1000,1000
1136,959,17,979,a1,4,8192,1000,1000
1137,960,21,980,a1,8,16384,1000,1000
1138,961,20,981,a1,16,32768,1000,1000
1139,962,16,982,a1,4,16384,1000,1000
1140,963,19,983,a1,2,4096,1000,1000
1141,964,18,984,a1,4,8192,1000,1000
1142,965,14,985,a1,8,16384,1000,1000
1143,966,16,986,a1,16,32768,1000,1000
1144,967,18,987,a1,4,16384,1000,1000
1145,967,21,987,a1,2,4096,1000,1000
1146,967,25,987,a1,4,8192,1000,1000
1147,968,18,988,a1,8,16384,1000,1000
1148,969,18,989,a1,16,32768,1000,1000
1149,969,21,989,a1,4,16384,1000,1000
1150,970,20,990,a1,2,4096,1000,1000
1151,971,23,991,a1,4,8192,1000,1000
1152,972,17,992,a1,8,16384,1000,1000
1153,973,19,993,a1,16,32768,1000,1000
1154,974,21,994,a1,4,16384,1000,1000
1155,975,17,995,a1,2,4096,1000,1000
1156,976,18,996,a1,4,8192,1000,1000
1157,977,23,997,a1,8,16384,1000,1000
1158,978,18,998,a1,16,32768,1000,1000
1159,979,17,999,a1,4,16384,1000,1000
1160,980,21,1000,a1,2,4096,1000,1000
1161,981,15,1001,a1,4,8192,1000,1000
1162,981,22,1001,a1,8,16384,1000,1000
1163,982,21,1002,a1,16,32768,1000,1000
1164,983,20,1003,a1,4,16384,1000,1000
1165,984,18,1004,a1,2,4096,1000,1000
1166,985,23,1005,a1,4,8192,1000,1000
1167,986,23,1006,a1,8,16384,1000,1000
1168,987,20,1007,a1,16,32768,1000,1000
1169,988,19,1008,a1,4,16384,1000,1000
1170,989,21,1009,a1,2,4096,1000,1000
1171,990,27,1010,a1,4,8192,1000,1000
1172,991,24,1011,a1,8,16384,1000,1000
1173,992,14,1012,a1,16,32768,1000,1000
1174,993,18,1013,a1,4,16384,1000,1000
1175,994,21,1014,a1,2,4096,1000,1000
1176,994,23,1014,a1,4,8192,1000,1000
1177,995,21,1015,a1,8,16384,1000,1000
1178,996,23,1016,a1,16,32768,1000,1000
1179,997,19,1017,a1,4,16384,1000,1000
1180,998,21,1018,a1,2,4096,1000,1000
1181,999,20,1019,a1,4,8192,1000,1000
1182,1000,22,1020,a1,8,16384,1000,1000
1183,1001,26,1021,a1,16,32768,1000,1000
1184,1002,15,1022,a1,4,16384,1000,1000
1185,1003,21,1023,a1,2,4096,1000,1000
1186,1004,20,1024,a1,4,8192,1000,1000
1187,1005,22,1025,a1,8,16384,1000,1000
1188,1006,21,1026,a1,16,32768,1000,1000
1189,1007,25,1027,a1,4,16384,1000,1000
1190,1008,20,1028,a1,2,4096,1000,1000
1191,1009,18,1029,a1,4,8192,1000,1000
1192,1010,16,1030,a1,8,16384,1000,1000
1193,1010,26,1030,a1,16,32768,1000,1000
1194,1011,19,1031,a1,4,16384,1000,1000
1195,1011,20,1031,a1,2,4096,1000,1000
1196,1012,16,1032,a1,4,8192,1000,1000
1197,1013,16,1033,a1,8,16384,1000,1000
1198,1014,20,1034,a1,16,32768,1000,1000
1199,1014,17,1034,a1,4,16384,1000,1000
1200,1014,18,1034,a1,2,4096,1000,1000
1201,1015,19,1035,a1,4,8192,1000,1000
1202,1016,15,1036,a1,8,16384,1000,1000
1203,1016,16,1036,a1,16,32768,1000,1000
1204,1017,19,1037,a1,4,16384,1000,1000
1205,1018,20,1038,a1,2,4096,1000,1000
1206,1018,18,1038,a1,4,8192,1000,1000
1207,1019,19,1039,a1,8,16384,1000,1000
1208,1020,21,1040,a1,16,32768,1000,1000
1209,1021,16,1041,a1,4,16384,1000,1000
1210,1022,23,1042,a1,2,4096,1000,1000
1211,1023,18,1043,a1,4,8192,1000,1000
1212,1024,26,1044,a1,8,16384,1000,1000
1213,1025,18,1045,a1,16,32768,1000,1000
1214,1026,24,1046,a1,4,16384,1000,1000
1215,1027,21,1047,a1,2,4096,1000,1000
1216,1027,18,1047,a1,4,8192,1000,1000
1217,1028,20,1048,a1,8,16384,1000,1000
1218,1029,23,1049,a1,16,32768,1000,1000
1219,1030,18,1050,a1,4,16384,1000,1000
1220,1031,21,1051,a1,2,4096,1000,1000
1221,1032,19,1052,a1,4,8192,1000,1000
1222,1033,14,1053,a1,8,16384,1000,1000
1223,1034,18,1054,a1,16,32768,1000,1000
1224,1035,13,1055,a1,4,16384,1000,1000
1225,1036,17,1056,a1,2,4096,1000,1000
1226,1037,22,1057,a1,4,8192,1000,1000
1227,1038,26,1058,a1,8,16384,1000,1000
1228,1039,23,1059,a1,16,32768,1000,1000
1229,1040,18,1060,a1,4,16384,1000,1000
1230,1041,18,1061,a1,2,4096,1000,1000
1231,1041,20,1061,a1,4,8192,1000,1000
1232,1042,15,1062,a1,8,16384,1000,1000
1233,1043,22,1063,a1,16,32768,1000,1000
1234,1043,20,1063,a1,4,16384,1000,1000
1235,1044,20,1064,a1,2,4096,1000,1000
1236,1044,17,1064,a1,4,8192,1000,1000
1237,1045,20,1065,a1,8,16384,1000,1000
1238,1046,22,1066,a1,16,32768,1000,1000
1239,1047,18,1067,a1,4,16384,1000,1000
1240,1048,16,1068,a1,2,4096,1000,1000
1241,1048,21,1068,a1,4,8192,1000,1000
1242,1049,19,1069,a1,8,16384,1000,1000
1243,1050,23,1070,a1,16,32768,1000,1000
1244,1051,19,1071,a1,4,16384,1000,1000
1245,1052,23,1072,a1,2,4096,1000,1000
1246,1053,19,1073,a1,4,8192,1000,1000
1247,1054,13,1074,a1,8,16384,1000,1000
