CreationID,Interval,SLA,EndTime,Cpu,Core,Ram,BwUp,BwDown
1576,367,17,387,a1,4,8192,1000,1000
1577,367,23,387,a1,8,16384,1000,1000
1578,367,16,387,a1,16,32768,1000,1000
1579,367,20,387,a1,4,16384,1000,1000
1580,367,20,387,a1,2,4096,1000,1000
1581,368,20,388,a1,4,8192,1000,1000
1582,368,19,388,a1,8,16384,1000,1000
1583,368,21,388,a1,16,32768,1000,1000
1584,368,21,388,a1,4,16384,1000,1000
1585,368,18,388,a1,2,4096,1000,1000
1586,368,18,388,a1,4,8192,1000,1000
1587,369,18,389,a1,8,16384,1000,1000
1588,370,22,390,a1,16,32768,1000,1000
1589,371,20,391,a1,4,16384,1000,1000
1590,371,23,391,a1,2,4096,1000,1000
1591,371,16,391,a1,4,8192,1000,1000
1592,372,22,392,a1,8,16384,1000,1000
1593,373,21,393,a1,16,32768,1000,1000
1594,374,22,394,a1,4,16384,1000,1000
1595,374,22,394,a1,2,4096,1000,1000
1596,374,18,394,a1,4,8192,1000,1000
1597,374,19,394,a1,8,16384,1000,1000
1598,374,22,394,a1,16,32768,1000,1000
1599,374,22,394,a1,4,16384,1000,1000
1600,375,20,395,a1,2,4096,1000,1000
1601,376,23,396,a1,4,8192,1000,1000
1602,377,15,397,a1,8,16384,1000,1000
1603,377,26,397,a1,16,32768,1000,1000
1604,377,21,397,a1,4,16384,1000,1000
1605,378,17,398,a1,2,4096,1000,1000
1606,379,25,399,a1,4,8192,1000,1000
1607,380,17,400,a1,8,16384,1000,1000
1608,381,16,401,a1,16,32768,1000,1000
1609,382,23,402,a1,4,16384,1000,1000
1610,382,16,402,a1,2,4096,1000,1000
1611,382,20,402,a1,4,8192,1000,1000
1612,382,21,402,a1,8,16384,1000,1000
1613,382,20,402,a1,16,32768,1000,1000
1614,382,19,402,a1,4,16384,1000,1000
1615,382,15,402,a1,2,4096,1000,1000
1616,382,17,402,a1,4,8192,1000,1000
1617,382,26,402,a1,8,16384,1000,1000
1618,382,20,402,a1,16,32768,1000,1000
1619,382,17,402,a1,4,16384,1000,1000
1620,382,16,402,a1,2,4096,1000,1000
1621,382,19,402,a1,4,8192,1000,1000
1622,382,17,402,a1,8,16384,1000,1000
1623,382,23,402,a1,16,32768,1000,1000
1624,383,20,403,a1,4,16384,1000,1000
1625,383,23,403,a1,2,4096,1000,1000
1626,383,18,403,a1,4,8192,1000,1000
1627,383,22,403,a1,8,16384,1000,1000
1628,383,16,403,a1,16,32768,1000,1000
1629,383,23,403,a1,4,16384,1000,1000
1630,383,17,403,a1,2,4096,1000,1000
1631,383,21,403,a1,4,8192,1000,1000
1632,383,19,403,a1,8,16384,1000,1000
1633,383,15,403,a1,16,32768,1000,1000
1634,383,20,403,a1,4,16384,1000,1000
1635,383,16,403,a1,2,4096,1000,1000
1636,384,24,404,a1,4,8192,1000,1000
1637,384,23,404,a1,8,16384,1000,1000
1638,384,24,404,a1,16,32768,1000,1000
1639,384,17,404,a1,4,16384,1000,1000
1640,384,16,404,a1,2,4096,1000,1000
1641,384,19,404,a1,4,8192,1000,1000
1642,384,25,404,a1,8,16384,1000,1000
1643,384,20,404,a1,16,32768,1000,1000
1644,384,15,404,a1,4,16384,1000,1000
1645,384,24,404,a1,2,4096,1000,1000
1646,384,17,404,a1,4,8192,1000,1000
1647,384,17,404,a1,8,16384,1000,1000
1648,384,19,404,a1,16,32768,1000,1000
1649,384,21,404,a1,4,16384,1000,1000
1650,384,17,404,a1,2,4096,1000,1000
1651,384,19,404,a1,4,8192,1000,1000
1652,384,19,404,a1,8,16384,1000,1000
1653,385,19,405,a1,16,32768,1000,1000
1654,386,20,406,a1,4,16384,1000,1000
1655,386,22,406,a1,2,4096,1000,1000
1656,386,26,406,a1,4,8192,1000,1000
1657,386,19,406,a1,8,16384,1000,1000
1658,387,18,407,a1,16,32768,1000,1000
1659,388,18,408,a1,4,16384,1000,1000
1660,388,23,408,a1,2,4096,1000,1000
1661,388,20,408,a1,4,8192,1000,1000
1662,388,26,408,a1,8,16384,1000,1000
1663,388,20,408,a1,16,32768,1000,1000
1664,388,20,408,a1,4,16384,1000,1000
1665,388,22,408,a1,2,4096,1000,1000
1666,388,22,408,a1,4,8192,1000,1000
1667,388,26,408,a1,8,16384,1000,1000
1668,388,15,408,a1,16,32768,1000,1000
1669,388,21,408,a1,4,16384,1000,1000
1670,388,22,408,a1,2,4096,1000,1000
1671,388,16,408,a1,4,8192,1000,1000
1672,388,19,408,a1,8,16384,1000,1000
1673,388,25,408,a1,16,32768,1000,1000
1674,389,21,409,a1,4,16384,1000,1000
1675,390,17,410,a1,2,4096,1000,1000
1676,390,26,410,a1,4,8192,1000,1000
1677,390,15,410,a1,8,16384,1000,1000
1678,390,25,410,a1,16,32768,1000,1000
1679,390,23,410,a1,4,16384,1000,1000
1680,390,20,410,a1,2,4096,1000,1000
1681,390,25,410,a1,4,8192,1000,1000
1682,391,17,411,a1,8,16384,1000,1000
1683,391,21,411,a1,16,32768,1000,1000
1684,391,19,411,a1,4,16384,1000,1000
1685,391,26,411,a1,2,4096,1000,1000
1686,391,19,411,a1,4,8192,1000,1000
1687,391,19,411,a1,8,16384,1000,1000
1688,391,18,411,a1,16,32768,1000,1000
1689,391,22,411,a1,4,16384,1000,1000
1690,391,17,411,a1,2,4096,1000,1000
1691,391,18,411,a1,4,8192,1000,1000
1692,391,19,411,a1,8,16384,1000,1000
1693,391,19,411,a1,16,32768,1000,1000
1694,391,20,411,a1,4,16384,1000,1000
1695,391,17,411,a1,2,4096,1000,1000
1696,391,22,411,a1,4,8192,1000,1000
1697,391,22,411,a1,8,16384,1000,1000
1698,391,15,411,a1,16,32768,1000,1000
1699,391,20,411,a1,4,16384,1000,1000
1700,391,20,411,a1,2,4096,1000,1000
1701,391,21,411,a1,4,8192,1000,1000
1702,391,18,411,a1,8,16384,1000,1000
1703,391,13,411,a1,16,32768,1000,1000
1704,392,17,412,a1,4,16384,1000,1000
1705,393,20,413,a1,2,4096,1000,1000
1706,393,19,413,a1,4,8192,1000,1000
1707,394,21,414,a1,8,16384,1000,1000
1708,395,18,415,a1,16,32768,1000,1000
1709,395,17,415,a1,4,16384,1000,1000
1710,395,24,415,a1,2,4096,1000,1000
1711,396,14,416,a1,4,8192,1000,1000
1712,397,20,417,a1,8,16384,1000,1000
1713,398,21,418,a1,16,32768,1000,1000
1714,399,16,419,a1,4,16384,1000,1000
1715,399,21,419,a1,2,4096,1000,1000
1716,399,19,419,a1,4,8192,1000,1000
1717,399,19,419,a1,8,16384,1000,1000
1718,399,21,419,a1,16,32768,1000,1000
1719,399,17,419,a1,4,16384,1000,1000
1720,399,19,419,a1,2,4096,1000,1000
1721,399,19,419,a1,4,8192,1000,1000
1722,399,19,419,a1,8,16384,1000,1000
1723,399,18,419,a1,16,32768,1000,1000
1724,399,18,419,a1,4,16384,1000,1000
1725,399,22,419,a1,2,4096,1000,1000
1726,399,15,419,a1,4,8192,1000,1000
1727,399,20,419,a1,8,16384,1000,1000
1728,399,18,419,a1,16,32768,1000,1000
1729,399,22,419,a1,4,16384,1000,1000
1730,400,16,420,a1,2,4096,1000,1000
1731,400,17,420,a1,4,8192,1000,1000
1732,400,19,420,a1,8,16384,1000,1000
1733,400,13,420,a1,16,32768,1000,1000
1734,400,20,420,a1,4,16384,1000,1000
1735,400,18,420,a1,2,4096,1000,1000
1736,400,18,420,a1,4,8192,1000,1000
1737,400,19,420,a1,8,16384,1000,1000
1738,400,20,420,a1,16,32768,1000,1000
1739,401,18,421,a1,4,16384,1000,1000
1740,401,28,421,a1,2,4096,1000,1000
1741,401,21,421,a1,4,8192,1000,1000
1742,401,19,421,a1,8,16384,1000,1000
1743,401,19,421,a1,16,32768,1000,1000
1744,401,20,421,a1,4,16384,1000,1000
1745,401,21,421,a1,2,4096,1000,1000
1746,401,16,421,a1,4,8192,1000,1000
1747,401,19,421,a1,8,16384,1000,1000
1748,401,19,421,a1,16,32768,1000,1000
1749,401,14,421,a1,4,16384,1000,1000
1750,401,18,421,a1,2,4096,1000,1000
1751,401,22,421,a1,4,8192,1000,1000
1752,402,18,422,a1,8,16384,1000,1000
1753,403,20,423,a1,16,32768,1000,1000
1754,403,21,423,a1,4,16384,1000,1000
1755,403,26,423,a1,2,4096,1000,1000
1756,403,28,423,a1,4,8192,1000,1000
1757,403,22,423,a1,8,16384,1000,1000
1758,404,15,424,a1,16,32768,1000,1000
1759,404,19,424,a1,4,16384,1000,1000
1760,404,13,424,a1,2,4096,1000,1000
1761,405,18,425,a1,4,8192,1000,1000
1762,405,19,425,a1,8,16384,1000,1000
1763,405,22,425,a1,16,32768,1000,1000
1764,405,14,425,a1,4,16384,1000,1000
1765,405,16,425,a1,2,4096,1000,1000
1766,406,18,426,a1,4,8192,1000,1000
1767,407,21,427,a1,8,16384,1000,1000
1768,408,18,428,a1,16,32768,1000,1000
1769,409,21,429,a1,4,16384,1000,1000
1770,409,16,429,a1,2,4096,1000,1000
1771,409,17,429,a1,4,8192,1000,1000
1772,409,19,429,a1,8,16384,1000,1000
1773,409,19,429,a1,16,32768,1000,1000
1774,409,20,429,a1,4,16384,1000,1000
1775,409,21,429,a1,2,4096,1000,1000
1776,410,25,430,a1,4,8192,1000,1000
1777,411,21,431,a1,8,16384,1000,1000
1778,411,20,431,a1,16,32768,1000,1000
1779,411,16,431,a1,4,16384,1000,1000
1780,411,19,431,a1,2,4096,1000,1000
1781,411,22,431,a1,4,8192,1000,1000
1782,411,17,431,a1,8,16384,1000,1000
1783,411,24,431,a1,16,32768,1000,1000
1784,411,14,431,a1,4,16384,1000,1000
1785,411,18,431,a1,2,4096,1000,1000
1786,411,15,431,a1,4,8192,1000,1000
1787,411,22,431,a1,8,16384,1000,1000
1788,411,18,431,a1,16,32768,1000,1000
1789,411,19,431,a1,4,16384,1000,1000
1790,411,18,431,a1,2,4096,1000,1000
1791,411,16,431,a1,4,8192,1000,1000
1792,411,19,431,a1,8,16384,1000,1000
1793,411,22,431,a1,16,32768,1000,1000
1794,411,27,431,a1,4,16384,1000,1000
1795,412,20,432,a1,2,4096,1000,1000
1796,413,17,433,a1,4,8192,1000,1000
1797,414,16,434,a1,8,16384,1000,1000
1798,415,18,435,a1,16,32768,1000,1000
1799,415,22,435,a1,4,16384,1000,1000
1800,415,18,435,a1,2,4096,1000,1000
1801,415,18,435,a1,4,8192,1000,1000
1802,415,25,435,a1,8,16384,1000,1000
1803,415,13,435,a1,16,32768,1000,1000
1804,415,20,435,a1,4,16384,1000,1000
1805,415,18,435,a1,2,4096,1000,1000
1806,415,13,435,a1,4,8192,1000,1000
1807,415,18,435,a1,8,16384,1000,1000
1808,415,23,435,a1,16,32768,1000,1000
1809,415,22,435,a1,4,16384,1000,1000
1810,415,20,435,a1,2,4096,1000,1000
1811,416,18,436,a1,4,8192,1000,1000
1812,417,17,437,a1,8,16384,1000,1000
1813,417,21,437,a1,16,32768,1000,1000
1814,417,18,437,a1,4,16384,1000,1000
1815,417,17,437,a1,2,4096,1000,1000
1816,417,19,437,a1,4,8192,1000,1000
1817,417,15,437,a1,8,16384,1000,1000
1818,417,19,437,a1,16,32768,1000,1000
1819,417,15,437,a1,4,16384,1000,1000
1820,417,17,437,a1,2,4096,1000,1000
1821,417,21,437,a1,4,8192,1000,1000
1822,417,18,437,a1,8,16384,1000,1000
1823,417,21,437,a1,16,32768,1000,1000
1824,417,16,437,a1,4,16384,1000,1000
1825,418,17,438,a1,2,4096,1000,1000
1826,419,18,439,a1,4,8192,1000,1000
1827,420,20,440,a1,8,16384,1000,1000
1828,420,18,440,a1,16,32768,1000,1000
1829,420,18,440,a1,4,16384,1000,1000
1830,420,14,440,a1,2,4096,1000,1000
1831,420,24,440,a1,4,8192,1000,1000
1832,420,19,440,a1,8,16384,1000,1000
1833,420,19,440,a1,16,32768,1000,1000
1834,420,15,440,a1,4,16384,1000,1000
1835,420,22,440,a1,2,4096,1000,1000
1836,420,18,440,a1,4,8192,1000,1000
1837,421,21,441,a1,8,16384,1000,1000
1838,422,19,442,a1,16,32768,1000,1000
1839,423,23,443,a1,4,16384,1000,1000
1840,424,21,444,a1,2,4096,1000,1000
1841,424,22,444,a1,4,8192,1000,1000
1842,424,19,444,a1,8,16384,1000,1000
1843,424,26,444,a1,16,32768,1000,1000
1844,424,22,444,a1,4,16384,1000,1000
1845,424,19,444,a1,2,4096,1000,1000
1846,424,18,444,a1,4,8192,1000,1000
1847,424,22,444,a1,8,16384,1000,1000
1848,425,17,445,a1,16,32768,1000,1000
1849,426,14,446,a1,4,16384,1000,1000
1850,427,20,447,a1,2,4096,1000,1000
1851,428,27,448,a1,4,8192,1000,1000
1852,428,19,448,a1,8,16384,1000,1000
1853,428,25,448,a1,16,32768,1000,1000
1854,428,14,448,a1,4,16384,1000,1000
1855,428,22,448,a1,2,4096,1000,1000
1856,428,24,448,a1,4,8192,1000,1000
1857,428,20,448,a1,8,16384,1000,1000
1858,428,14,448,a1,16,32768,1000,1000
1859,428,22,448,a1,4,16384,1000,1000
1860,429,16,449,a1,2,4096,1000,1000
1861,430,18,450,a1,4,8192,1000,1000
1862,431,19,451,a1,8,16384,1000,1000
1863,431,17,451,a1,16,32768,1000,1000
1864,431,19,451,a1,4,16384,1000,1000
1865,431,23,451,a1,2,4096,1000,1000
1866,431,19,451,a1,4,8192,1000,1000
1867,431,18,451,a1,8,16384,1000,1000
1868,431,19,451,a1,16,32768,1000,1000
1869,432,24,452,a1,4,16384,1000,1000
1870,433,24,453,a1,2,4096,1000,1000
1871,434,19,454,a1,4,8192,1000,1000
1872,434,15,454,a1,8,16384,1000,1000
1873,434,18,454,a1,16,32768,1000,1000
1874,434,17,454,a1,4,16384,1000,1000
1875,434,26,454,a1,2,4096,1000,1000
1876,434,20,454,a1,4,8192,1000,1000
1877,434,19,454,a1,8,16384,1000,1000
1878,434,23,454,a1,16,32768,1000,1000
1879,434,23,454,a1,4,16384,1000,1000
1880,434,18,454,a1,2,4096,1000,1000
1881,434,19,454,a1,4,8192,1000,1000
1882,434,19,454,a1,8,16384,1000,1000
1883,435,23,455,a1,16,32768,1000,1000
1884,435,16,455,a1,4,16384,1000,1000
1885,435,16,455,a1,2,4096,1000,1000
1886,435,17,455,a1,4,8192,1000,1000
1887,435,20,455,a1,8,16384,1000,1000
1888,435,22,455,a1,16,32768,1000,1000
1889,436,17,456,a1,4,16384,1000,1000
1890,436,17,456,a1,2,4096,1000,1000
1891,436,20,456,a1,4,8192,1000,1000
1892,436,16,456,a1,8,16384,1000,1000
1893,436,20,456,a1,16,32768,1000,1000
1894,436,20,456,a1,4,16384,1000,1000
1895,436,18,456,a1,2,4096,1000,1000
1896,436,20,456,a1,4,8192,1000,1000
1897,436,16,456,a1,8,16384,1000,1000
1898,436,15,456,a1,16,32768,1000,1000
1899,436,19,456,a1,4,16384,1000,1000
1900,436,22,456,a1,2,4096,1000,1000
1901,436,21,456,a1,4,8192,1000,1000
1902,437,18,457,a1,8,16384,1000,1000
1903,438,18,458,a1,16,32768,1000,1000
1904,438,22,458,a1,4,16384,1000,1000
1905,439,18,459,a1,2,4096,1000,1000
1906,440,18,460,a1,4,8192,1000,1000
1907,440,17,460,a1,8,16384,1000,1000
1908,440,19,460,a1,16,32768,1000,1000
1909,440,23,460,a1,4,16384,1000,1000
1910,440,19,460,a1,2,4096,1000,1000
1911,440,27,460,a1,4,8192,1000,1000
1912,440,17,460,a1,8,16384,1000,1000
1913,440,21,460,a1,16,32768,1000,1000
1914,440,19,460,a1,4,16384,1000,1000
1915,441,16,461,a1,2,4096,1000,1000
1916,441,21,461,a1,4,8192,1000,1000
1917,441,21,461,a1,8,16384,1000,1000
1918,441,21,461,a1,16,32768,1000,1000
1919,441,16,461,a1,4,16384,1000,1000
1920,441,14,461,a1,2,4096,1000,1000
1921,441,19,461,a1,4,8192,1000,1000
1922,441,21,461,a1,8,16384,1000,1000
1923,441,21,461,a1,16,32768,1000,1000
1924,441,13,461,a1,4,16384,1000,1000
1925,441,17,461,a1,2,4096,1000,1000
1926,441,16,461,a1,4,8192,1000,1000
1927,441,19,461,a1,8,16384,1000,1000
1928,442,18,462,a1,16,32768,1000,1000
1929,442,21,462,a1,4,16384,1000,1000
1930,442,23,462,a1,2,4096,1000,1000
1931,442,22,462,a1,4,8192,1000,1000
1932,442,20,462,a1,8,16384,1000,1000
1933,442,22,462,a1,16,32768,1000,1000
1934,442,20,462,a1,4,16384,1000,1000
1935,442,13,462,a1,2,4096,1000,1000
1936,442,21,462,a1,4,8192,1000,1000
1937,442,19,462,a1,8,16384,1000,1000
1938,442,18,462,a1,16,32768,1000,1000
1939,442,25,462,a1,4,16384,1000,1000
1940,442,19,462,a1,2,4096,1000,1000
1941,443,16,463,a1,4,8192,1000,1000
1942,444,17,464,a1,8,16384,1000,1000
1943,444,17,464,a1,16,32768,1000,1000
1944,444,18,464,a1,4,16384,1000,1000
1945,444,14,464,a1,2,4096,1000,1000
1946,444,19,464,a1,4,8192,1000,1000
1947,445,19,465,a1,8,16384,1000,1000
1948,446,20,466,a1,16,32768,1000,1000
1949,446,20,466,a1,4,16384,1000,1000
1950,446,16,466,a1,2,4096,1000,1000
1951,446,18,466,a1,4,8192,1000,1000
1952,446,19,466,a1,8,16384,1000,1000
1953,447,22,467,a1,16,32768,1000,1000
1954,448,20,468,a1,4,16384,1000,1000
1955,448,20,468,a1,2,4096,1000,1000
1956,448,15,468,a1,4,8192,1000,1000
1957,448,21,468,a1,8,16384,1000,1000
1958,448,20,468,a1,16,32768,1000,1000
1959,448,20,468,a1,4,16384,1000,1000
1960,448,22,468,a1,2,4096,1000,1000
1961,448,25,468,a1,4,8192,1000,1000
1962,448,17,468,a1,8,16384,1000,1000
1963,448,15,468,a1,16,32768,1000,1000
1964,448,23,468,a1,4,16384,1000,1000
1965,448,23,468,a1,2,4096,1000,1000
1966,448,17,468,a1,4,8192,1000,1000
1967,448,15,468,a1,8,16384,1000,1000
1968,449,18,469,a1,16,32768,1000,1000
1969,449,21,469,a1,4,16384,1000,1000
1970,449,18,469,a1,2,4096,1000,1000
1971,449,20,469,a1,4,8192,1000,1000
1972,449,16,469,a1,8,16384,1000,1000
1973,449,20,469,a1,16,32768,1000,1000
1974,449,14,469,a1,4,16384,1000,1000
1975,450,21,470,a1,2,4096,1000,1000
1976,451,23,471,a1,4,8192,1000,1000
1977,451,18,471,a1,8,16384,1000,1000
1978,451,17,471,a1,16,32768,1000,1000
1979,451,18,471,a1,4,16384,1000,1000
1980,451,15,471,a1,2,4096,1000,1000
1981,451,23,471,a1,4,8192,1000,1000
1982,451,18,471,a1,8,16384,1000,1000
1983,452,25,472,a1,16,32768,1000,1000
1984,452,19,472,a1,4,16384,1000,1000
1985,452,25,472,a1,2,4096,1000,1000
1986,452,19,472,a1,4,8192,1000,1000
1987,453,13,473,a1,8,16384,1000,1000
1988,454,19,474,a1,16,32768,1000,1000
1989,454,23,474,a1,4,16384,1000,1000
1990,454,22,474,a1,2,4096,1000,1000
1991,454,19,474,a1,4,8192,1000,1000
1992,454,14,474,a1,8,16384,1000,1000
1993,454,15,474,a1,16,32768,1000,1000
1994,454,18,474,a1,4,16384,1000,1000
1995,454,19,474,a1,2,4096,1000,1000
1996,455,16,475,a1,4,8192,1000,1000
1997,455,16,475,a1,8,16384,1000,1000
1998,455,19,475,a1,16,32768,1000,1000
1999,455,15,475,a1,4,16384,1000,1000
2000,456,16,476,a1,2,4096,1000,1000
2001,457,21,477,a1,4,8192,1000,1000
2002,457,23,477,a1,8,16384,1000,1000
2003,457,14,477,a1,16,32768,1000,1000
2004,457,20,477,a1,4,16384,1000,1000
2005,457,17,477,a1,2,4096,1000,1000
2006,457,15,477,a1,4,8192,1000,1000
2007,457,22,477,a1,8,16384,1000,1000
2008,457,17,477,a1,16,32768,1000,1000
2009,457,17,477,a1,4,16384,1000,1000
2010,458,21,478,a1,2,4096,1000,1000
2011,458,15,478,a1,4,8192,1000,1000
2012,458,21,478,a1,8,16384,1000,1000
2013,458,25,478,a1,16,32768,1000,1000
2014,458,20,478,a1,4,16384,1000,1000
2015,458,18,478,a1,2,4096,1000,1000
2016,459,24,479,a1,4,8192,1000,1000
2017,460,25,480,a1,8,16384,1000,1000
2018,461,15,481,a1,16,32768,1000,1000
2019,462,18,482,a1,4,16384,1000,1000
2020,462,14,482,a1,2,4096,1000,1000
2021,462,17,482,a1,4,8192,1000,1000
2022,462,15,482,a1,8,16384,1000,1000
2023,462,17,482,a1,16,32768,1000,1000
2024,462,21,482,a1,4,16384,1000,1000
2025,463,19,483,a1,2,4096,1000,1000
2026,464,18,484,a1,4,8192,1000,1000
2027,465,23,485,a1,8,16384,1000,1000
2028,465,19,485,a1,16,32768,1000,1000
2029,465,19,485,a1,4,16384,1000,1000
2030,465,22,485,a1,2,4096,1000,1000
2031,465,22,485,a1,4,8192,1000,1000
2032,465,23,485,a1,8,16384,1000,1000
2033,465,15,485,a1,16,32768,1000,1000
2034,465,24,485,a1,4,16384,1000,1000
2035,465,15,485,a1,2,4096,1000,1000
2036,465,15,485,a1,4,8192,1000,1000
2037,465,21,485,a1,8,16384,1000,1000
2038,466,16,486,a1,16,32768,1000,1000
2039,467,20,487,a1,4,16384,1000,1000
2040,467,24,487,a1,2,4096,1000,1000
2041,467,21,487,a1,4,8192,1000,1000
2042,467,17,487,a1,8,16384,1000,1000
2043,467,21,487,a1,16,32768,1000,1000
2044,467,19,487,a1,4,16384,1000,1000
2045,467,19,487,a1,2,4096,1000,1000
2046,467,22,487,a1,4,8192,1000,1000
2047,467,24,487,a1,8,16384,1000,1000
2048,468,28,488,a1,16,32768,1000,1000
2049,469,17,489,a1,4,16384,1000,1000
2050,470,19,490,a1,2,4096,1000,1000
2051,470,20,490,a1,4,8192,1000,1000
2052,470,21,490,a1,8,16384,1000,1000
2053,470,20,490,a1,16,32768,1000,1000
2054,470,26,490,a1,4,16384,1000,1000
2055,470,17,490,a1,2,4096,1000,1000
2056,470,16,490,a1,4,8192,1000,1000
2057,470,24,490,a1,8,16384,1000,1000
2058,471,17,491,a1,16,32768,1000,1000
2059,472,16,492,a1,4,16384,1000,1000
2060,473,21,493,a1,2,4096,1000,1000
2061,474,20,494,a1,4,8192,1000,1000
2062,475,18,495,a1,8,16384,1000,1000
2063,475,24,495,a1,16,32768,1000,1000
2064,475,18,495,a1,4,16384,1000,1000
2065,475,18,495,a1,2,4096,1000,1000
2066,475,13,495,a1,4,8192,1000,1000
2067,475,20,495,a1,8,16384,1000,1000
2068,475,19,495,a1,16,32768,1000,1000
2069,475,18,495,a1,4,16384,1000,1000
2070,475,26,495,a1,2,4096,1000,1000
2071,475,20,495,a1,4,8192,1000,1000
2072,476,22,496,a1,8,16384,1000,1000
2073,476,14,496,a1,16,32768,1000,1000
2074,476,21,496,a1,4,16384,1000,1000
2075,476,18,496,a1,2,4096,1000,1000
2076,476,21,496,a1,4,8192,1000,1000
2077,476,14,496,a1,8,16384,1000,1000
2078,476,17,496,a1,16,32768,1000,1000
2079,476,22,496,a1,4,16384,1000,1000
2080,476,20,496,a1,2,4096,1000,1000
2081,477,21,497,a1,4,8192,1000,1000
2082,477,21,497,a1,8,16384,1000,1000
2083,477,16,497,a1,16,32768,1000,1000
2084,477,21,497,a1,4,16384,1000,1000
2085,477,18,497,a1,2,4096,1000,1000
2086,477,16,497,a1,4,8192,1000,1000
2087,477,18,497,a1,8,16384,1000,1000
2088,477,21,497,a1,16,32768,1000,1000
2089,477,19,497,a1,4,16384,1000,1000
2090,477,20,497,a1,2,4096,1000,1000
2091,477,17,497,a1,4,8192,1000,1000
2092,477,23,497,a1,8,16384,1000,1000
2093,477,23,497,a1,16,32768,1000,1000
2094,477,11,497,a1,4,16384,1000,1000
2095,477,17,497,a1,2,4096,1000,1000
2096,477,25,497,a1,4,8192,1000,1000
2097,477,20,497,a1,8,16384,1000,1000
2098,477,23,497,a1,16,32768,1000,1000
2099,477,19,497,a1,4,16384,1000,1000
2100,478,15,498,a1,2,4096,1000,1000
2101,479,15,499,a1,4,8192,1000,1000
2102,480,21,500,a1,8,16384,1000,1000
2103,480,19,500,a1,16,32768,1000,1000
2104,480,19,500,a1,4,16384,1000,1000
2105,480,15,500,a1,2,4096,1000,1000
2106,480,19,500,a1,4,8192,1000,1000
2107,480,17,500,a1,8,16384,1000,1000
2108,480,20,500,a1,16,32768,1000,1000
2109,480,15,500,a1,4,16384,1000,1000
2110,480,17,500,a1,2,4096,1000,1000
2111,480,21,500,a1,4,8192,1000,1000
2112,480,13,500,a1,8,16384,1000,1000
2113,480,18,500,a1,16,32768,1000,1000
2114,480,16,500,a1,4,16384,1000,1000
2115,480,15,500,a1,2,4096,1000,1000
2116,480,19,500,a1,4,8192,1000,1000
2117,480,20,500,a1,8,16384,1000,1000
2118,480,19,500,a1,16,32768,1000,1000
2119,480,22,500,a1,4,16384,1000,1000
2120,481,19,501,a1,2,4096,1000,1000
2121,482,19,502,a1,4,8192,1000,1000
2122,483,21,503,a1,8,16384,1000,1000
2123,483,17,503,a1,16,32768,1000,1000
2124,483,18,503,a1,4,16384,1000,1000
2125,483,21,503,a1,2,4096,1000,1000
2126,483,17,503,a1,4,8192,1000,1000
2127,483,25,503,a1,8,16384,1000,1000
2128,483,19,503,a1,16,32768,1000,1000
2129,483,18,503,a1,4,16384,1000,1000
2130,483,26,503,a1,2,4096,1000,1000
2131,484,13,504,a1,4,8192,1000,1000
2132,484,22,504,a1,8,16384,1000,1000
2133,485,19,505,a1,16,32768,1000,1000
2134,486,24,506,a1,4,16384,1000,1000
2135,486,18,506,a1,2,4096,1000,1000
2136,486,26,506,a1,4,8192,1000,1000
2137,486,20,506,a1,8,16384,1000,1000
2138,487,22,507,a1,16,32768,1000,1000
2139,488,23,508,a1,4,16384,1000,1000
2140,489,15,509,a1,2,4096,1000,1000
2141,490,21,510,a1,4,8192,1000,1000
2142,490,22,510,a1,8,16384,1000,1000
2143,490,27,510,a1,16,32768,1000,1000
2144,491,10,511,a1,4,16384,1000,1000
2145,491,16,511,a1,2,4096,1000,1000
2146,491,21,511,a1,4,8192,1000,1000
2147,491,22,511,a1,8,16384,1000,1000
2148,491,23,511,a1,16,32768,1000,1000
2149,491,18,511,a1,4,16384,1000,1000
2150,491,26,511,a1,2,4096,1000,1000
2151,491,24,511,a1,4,8192,1000,1000
2152,491,15,511,a1,8,16384,1000,1000
2153,491,23,511,a1,16,32768,1000,1000
2154,491,19,511,a1,4,16384,1000,1000
2155,491,19,511,a1,2,4096,1000,1000
2156,491,15,511,a1,4,8192,1000,1000
2157,491,18,511,a1,8,16384,1000,1000
2158,491,22,511,a1,16,32768,1000,1000
2159,491,20,511,a1,4,16384,1000,1000
2160,491,21,511,a1,2,4096,1000,1000
2161,491,15,511,a1,4,8192,1000,1000
2162,491,21,511,a1,8,16384,1000,1000
2163,491,22,511,a1,16,32768,1000,1000
2164,492,18,512,a1,4,16384,1000,1000
2165,492,23,512,a1,2,4096,1000,1000
2166,492,16,512,a1,4,8192,1000,1000
2167,492,14,512,a1,8,16384,1000,1000
2168,492,21,512,a1,16,32768,1000,1000
2169,492,21,512,a1,4,16384,1000,1000
2170,492,17,512,a1,2,4096,1000,1000
2171,492,22,512,a1,4,8192,1000,1000
2172,492,22,512,a1,8,16384,1000,1000
2173,492,28,512,a1,16,32768,1000,1000
2174,493,19,513,a1,4,16384,1000,1000
2175,493,26,513,a1,2,4096,1000,1000
2176,493,16,513,a1,4,8192,1000,1000
2177,493,19,513,a1,8,16384,1000,1000
2178,494,14,514,a1,16,32768,1000,1000
2179,494,21,514,a1,4,16384,1000,1000
2180,494,19,514,a1,2,4096,1000,1000
2181,494,22,514,a1,4,8192,1000,1000
