CreationID,Interval,SLA,EndTime,Cpu,Core,Ram,BwUp,BwDown
632,370,22,390,a1,8,16384,1000,1000
633,371,19,391,a1,16,32768,1000,1000
634,372,14,392,a1,4,16384,1000,1000
635,373,24,393,a1,2,4096,1000,1000
636,374,20,394,a1,4,8192,1000,1000
637,375,18,395,a1,8,16384,1000,1000
638,376,23,396,a1,16,32768,1000,1000
639,376,14,396,a1,4,16384,1000,1000
640,377,17,397,a1,2,4096,1000,1000
641,378,19,398,a1,4,8192,1000,1000
642,379,19,399,a1,8,16384,1000,1000
643,380,17,400,a1,16,32768,1000,1000
644,380,18,400,a1,4,16384,1000,1000
645,380,24,400,a1,2,4096,1000,1000
646,381,22,401,a1,4,8192,1000,1000
647,382,13,402,a1,8,16384,1000,1000
648,382,21,402,a1,16,32768,1000,1000
649,383,23,403,a1,4,16384,1000,1000
650,384,21,404,a1,2,4096,1000,1000
651,385,16,405,a1,4,8192,1000,1000
652,385,20,405,a1,8,16384,1000,1000
653,386,22,406,a1,16,32768,1000,1000
654,387,18,407,a1,4,16384,1000,1000
655,388,20,408,a1,2,4096,1000,1000
656,388,25,408,a1,4,8192,1000,1000
657,389,15,409,a1,8,16384,1000,1000
658,390,17,410,a1,16,32768,1000,1000
659,390,18,410,a1,4,16384,1000,1000
660,390,16,410,a1,2,4096,1000,1000
661,391,17,411,a1,4,8192,1000,1000
662,392,22,412,a1,8,16384,1000,1000
663,393,14,413,a1,16,32768,1000,1000
664,394,21,414,a1,4,16384,1000,1000
665,395,24,415,a1,2,4096,1000,1000
666,395,19,415,a1,4,8192,1000,1000
667,396,16,416,a1,8,16384,1000,1000
668,396,25,416,a1,16,32768,1000,1000
669,397,21,417,a1,4,16384,1000,1000
670,397,20,417,a1,2,4096,1000,1000
671,398,17,418,a1,4,8192,1000,1000
672,398,18,418,a1,8,16384,1000,1000
673,399,19,419,a1,16,32768,1000,1000
674,399,18,419,a1,4,16384,1000,1000
675,400,22,420,a1,2,4096,1000,1000
676,400,21,420,a1,4,8192,1000,1000
677,400,19,420,a1,8,16384,1000,1000
678,401,18,421,a1,16,32768,1000,1000
679,402,21,422,a1,4,16384,1000,1000
680,402,14,422,a1,2,4096,1000,1000
681,402,24,422,a1,4,8192,1000,1000
682,403,20,423,a1,8,16384,1000,1000
683,404,17,424,a1,16,32768,1000,1000
684,404,14,424,a1,4,16384,1000,1000
685,405,24,425,a1,2,4096,1000,1000
686,406,27,426,a1,4,8192,1000,1000
687,407,20,427,a1,8,16384,1000,1000
688,407,20,427,a1,16,32768,1000,1000
689,407,23,427,a1,4,16384,1000,1000
690,408,19,428,a1,2,4096,1000,1000
691,409,23,429,a1,4,8192,1000,1000
692,409,22,429,a1,8,16384,1000,1000
693,410,26,430,a1,16,32768,1000,1000
694,410,19,430,a1,4,16384,1000,1000
695,411,20,431,a1,2,4096,1000,1000
696,411,12,431,a1,4,8192,1000,1000
697,412,18,432,a1,8,16384,1000,1000
698,412,19,432,a1,16,32768,1000,1000
699,413,21,433,a1,4,16384,1000,1000
700,414,18,434,a1,2,4096,1000,1000
701,414,26,434,a1,4,8192,1000,1000
702,415,10,435,a1,8,16384,1000,1000
703,415,19,435,a1,16,32768,1000,1000
704,416,17,436,a1,4,16384,1000,1000
705,416,20,436,a1,2,4096,1000,1000
706,417,23,437,a1,4,8192,1000,1000
707,418,22,438,a1,8,16384,1000,1000
708,419,20,439,a1,16,32768,1000,1000
709,420,18,440,a1,4,16384,1000,1000
710,421,18,441,a1,2,4096,1000,1000
711,421,17,441,a1,4,8192,1000,1000
712,422,17,442,a1,8,16384,1000,1000
713,422,17,442,a1,16,32768,1000,1000
714,422,20,442,a1,4,16384,1000,1000
715,423,15,443,a1,2,4096,1000,1000
716,423,21,443,a1,4,8192,1000,1000
717,424,18,444,a1,8,16384,1000,1000
718,424,20,444,a1,16,32768,1000,1000
719,425,18,445,a1,4,16384,1000,1000
720,426,23,446,a1,2,4096,1000,1000
721,427,19,447,a1,4,8192,1000,1000
722,428,20,448,a1,8,16384,1000,1000
723,429,22,449,a1,16,32768,1000,1000
724,429,21,449,a1,4,16384,1000,1000
725,430,21,450,a1,2,4096,1000,1000
726,430,16,450,a1,4,8192,1000,1000
727,430,13,450,a1,8,16384,1000,1000
728,431,24,451,a1,16,32768,1000,1000
729,431,17,451,a1,4,16384,1000,1000
730,432,22,452,a1,2,4096,1000,1000
731,433,22,453,a1,4,8192,1000,1000
732,434,20,454,a1,8,16384,1000,1000
733,435,20,455,a1,16,32768,1000,1000
734,436,19,456,a1,4,16384,1000,1000
735,437,19,457,a1,2,4096,1000,1000
736,437,16,457,a1,4,8192,1000,1000
737,438,18,458,a1,8,16384,1000,1000
738,438,15,458,a1,16,32768,1000,1000
739,439,16,459,a1,4,16384,1000,1000
740,440,24,460,a1,2,4096,1000,1000
741,440,18,460,a1,4,8192,1000,1000
742,441,21,461,a1,8,16384,1000,1000
743,441,22,461,a1,16,32768,1000,1000
744,442,16,462,a1,4,16384,1000,1000
745,442,20,462,a1,2,4096,1000,1000
746,443,24,463,a1,4,8192,1000,1000
747,444,25,464,a1,8,16384,1000,1000
748,444,19,464,a1,16,32768,1000,1000
749,445,22,465,a1,4,16384,1000,1000
750,446,20,466,a1,2,4096,1000,1000
751,446,19,466,a1,4,8192,1000,1000
752,446,20,466,a1,8,16384,1000,1000
753,447,17,467,a1,16,32768,1000,1000
754,448,24,468,a1,4,16384,1000,1000
755,449,26,469,a1,2,4096,1000,1000
756,450,20,470,a1,4,8192,1000,1000
757,450,21,470,a1,8,16384,1000,1000
758,451,20,471,a1,16,32768,1000,1000
759,451,19,471,a1,4,16384,1000,1000
760,452,21,472,a1,2,4096,1000,1000
761,452,29,472,a1,4,8192,1000,1000
762,453,18,473,a1,8,16384,1000,1000
763,454,12,474,a1,16,32768,1000,1000
764,454,12,474,a1,4,16384,1000,1000
765,455,23,475,a1,2,4096,1000,1000
766,455,15,475,a1,4,8192,1000,1000
767,456,24,476,a1,8,16384,1000,1000
768,457,18,477,a1,16,32768,1000,1000
769,457,17,477,a1,4,16384,1000,1000
770,458,20,478,a1,2,4096,1000,1000
771,458,17,478,a1,4,8192,1000,1000
772,458,18,478,a1,8,16384,1000,1000
773,459,23,479,a1,16,32768,1000,1000
774,459,26,479,a1,4,16384,1000,1000
775,459,16,479,a1,2,4096,1000,1000
776,460,24,480,a1,4,8192,1000,1000
777,461,21,481,a1,8,16384,1000,1000
778,462,17,482,a1,16,32768,1000,1000
779,462,19,482,a1,4,16384,1000,1000
780,462,18,482,a1,2,4096,1000,1000
781,463,21,483,a1,4,8192,1000,1000
782,464,19,484,a1,8,16384,1000,1000
783,464,17,484,a1,16,32768,1000,1000
784,465,24,485,a1,4,16384,1000,1000
785,466,19,486,a1,2,4096,1000,1000
786,466,20,486,a1,4,8192,1000,1000
787,467,22,487,a1,8,16384,1000,1000
788,467,18,487,a1,16,32768,1000,1000
789,467,17,487,a1,4,16384,1000,1000
790,468,17,488,a1,2,4096,1000,1000
791,469,23,489,a1,4,8192,1000,1000
792,469,18,489,a1,8,16384,1000,1000
793,469,22,489,a1,16,32768,1000,1000
794,469,19,489,a1,4,16384,1000,1000
795,470,24,490,a1,2,4096,1000,1000
796,471,20,491,a1,4,8192,1000,1000
797,471,22,491,a1,8,16384,1000,1000
798,472,21,492,a1,16,32768,1000,1000
799,473,20,493,a1,4,16384,1000,1000
800,473,20,493,a1,2,4096,1000,1000
801,474,16,494,a1,4,8192,1000,1000
802,474,19,494,a1,8,16384,1000,1000
803,475,17,495,a1,16,32768,1000,1000
804,476,16,496,a1,4,16384,1000,1000
805,476,18,496,a1,2,4096,1000,1000
806,477,22,497,a1,4,8192,1000,1000
807,477,25,497,a1,8,16384,1000,1000
808,478,20,498,a1,16,32768,1000,1000
809,479,19,499,a1,4,16384,1000,1000
810,480,25,500,a1,2,4096,1000,1000
811,481,20,501,a1,4,8192,1000,1000
812,481,19,501,a1,8,16384,1000,1000
813,481,21,501,a1,16,32768,1000,1000
814,482,20,502,a1,4,16384,1000,1000
815,482,22,502,a1,2,4096,1000,1000
816,483,21,503,a1,4,8192,1000,1000
817,484,23,504,a1,8,16384,1000,1000
818,485,18,505,a1,16,32768,1000,1000
819,486,20,506,a1,4,16384,1000,1000
820,487,18,507,a1,2,4096,1000,1000
821,487,23,507,a1,4,8192,1000,1000
822,488,15,508,a1,8,16384,1000,1000
823,489,20,509,a1,16,32768,1000,1000
824,490,25,510,a1,4,16384,1000,1000
825,491,20,511,a1,2,4096,1000,1000
826,491,20,511,a1,4,8192,1000,1000
827,492,25,512,a1,8,16384,1000,1000
828,492,22,512,a1,16,32768,1000,1000
829,493,23,513,a1,4,16384,1000,1000
830,493,19,513,a1,2,4096,1000,1000
831,493,18,513,a1,4,8192,1000,1000
832,494,15,514,a1,8,16384,1000,1000
833,495,17,515,a1,16,32768,1000,1000
834,496,19,516,a1,4,16384,1000,1000
835,496,20,516,a1,2,4096,1000,1000
836,496,22,516,a1,4,8192,1000,1000
837,497,19,517,a1,8,16384,1000,1000
838,497,20,517,a1,16,32768,1000,1000
839,497,18,517,a1,4,16384,1000,1000
840,498,23,518,a1,2,4096,1000,1000
841,499,18,519,a1,4,8192,1000,1000
842,499,23,519,a1,8,16384,1000,1000
843,500,22,520,a1,16,32768,1000,1000
844,501,21,521,a1,4,16384,1000,1000
845,502,26,522,a1,2,4096,1000,1000
846,503,20,523,a1,4,8192,1000,1000
847,504,23,524,a1,8,16384,1000,1000
848,504,21,524,a1,16,32768,1000,1000
849,505,19,525,a1,4,16384,1000,1000
850,506,21,526,a1,2,4096,1000,1000
851,507,24,527,a1,4,8192,1000,1000
852,507,21,527,a1,8,16384,1000,1000
853,508,23,528,a1,16,32768,1000,1000
854,508,28,528,a1,4,16384,1000,1000
855,509,21,529,a1,2,4096,1000,1000
856,509,19,529,a1,4,8192,1000,1000
857,510,20,530,a1,8,16384,1000,1000
858,510,22,530,a1,16,32768,1000,1000
859,510,21,530,a1,4,16384,1000,1000
860,511,21,531,a1,2,4096,1000,1000
861,512,19,532,a1,4,8192,1000,1000
862,513,18,533,a1,8,16384,1000,1000
863,513,11,533,a1,16,32768,1000,1000
864,514,17,534,a1,4,16384,1000,1000
865,514,21,534,a1,2,4096,1000,1000
866,515,18,535,a1,4,8192,1000,1000
867,515,19,535,a1,8,16384,1000,1000
868,515,22,535,a1,16,32768,1000,1000
869,516,21,536,a1,4,16384,1000,1000
870,516,18,536,a1,2,4096,1000,1000
871,516,22,536,a1,4,8192,1000,1000
872,517,20,537,a1,8,16384,1000,1000
873,518,20,538,a1,16,32768,1000,1000
874,519,21,539,a1,4,16384,1000,1000
875,519,17,539,a1,2,4096,1000,1000
876,519,20,539,a1,4,8192,1000,1000
877,520,16,540,a1,8,16384,1000,1000
878,520,18,540,a1,16,32768,1000,1000
879,521,20,541,a1,4,16384,1000,1000
880,522,17,542,a1,2,4096,1000,1000
881,522,21,542,a1,4,8192,1000,1000
882,522,16,542,a1,8,16384,1000,1000
883,523,14,543,a1,16,32768,1000,1000
884,523,23,543,a1,4,16384,1000,1000
885,524,21,544,a1,2,4096,1000,1000
886,525,21,545,a1,4,8192,1000,1000
887,526,18,546,a1,8,16384,1000,1000
888,527,21,547,a1,16,32768,1000,1000
889,527,13,547,a1,4,16384,1000,1000
890,528,24,548,a1,2,4096,1000,1000
891,529,18,549,a1,4,8192,1000,1000
892,530,18,550,a1,8,16384,1000,1000
893,531,20,551,a1,16,32768,1000,1000
894,532,23,552,a1,4,16384,1000,1000
895,532,23,552,a1,2,4096,1000,1000
896,533,18,553,a1,4,8192,1000,1000
897,534,21,554,a1,8,16384,1000,1000
898,535,20,555,a1,16,32768,1000,1000
899,535,16,555,a1,4,16384,1000,1000
900,536,16,556,a1,2,4096,1000,1000
901,536,25,556,a1,4,8192,1000,1000
902,537,17,557,a1,8,16384,1000,1000
903,537,25,557,a1,16,32768,1000,1000
904,538,19,558,a1,4,16384,1000,1000
905,538,16,558,a1,2,4096,1000,1000
906,539,22,559,a1,4,8192,1000,1000
907,540,16,560,a1,8,16384,1000,1000
908,540,21,560,a1,16,32768,1000,1000
909,541,25,561,a1,4,16384,1000,1000
910,541,23,561,a1,2,4096,1000,1000
911,541,23,561,a1,4,8192,1000,1000
912,542,18,562,a1,8,16384,1000,1000
913,543,23,563,a1,16,32768,1000,1000
914,544,18,564,a1,4,16384,1000,1000
915,544,23,564,a1,2,4096,1000,1000
916,545,24,565,a1,4,8192,1000,1000
917,546,12,566,a1,8,16384,1000,1000
918,547,27,567,a1,16,32768,1000,1000
919,548,16,568,a1,4,16384,1000,1000
920,549,19,569,a1,2,4096,1000,1000
921,550,18,570,a1,4,8192,1000,1000
922,550,15,570,a1,8,16384,1000,1000
923,551,18,571,a1,16,32768,1000,1000
924,551,17,571,a1,4,16384,1000,1000
925,551,24,571,a1,2,4096,1000,1000
926,552,19,572,a1,4,8192,1000,1000
927,553,22,573,a1,8,16384,1000,1000
928,554,20,574,a1,16,32768,1000,1000
929,555,18,575,a1,4,16384,1000,1000
930,555,20,575,a1,2,4096,1000,1000
931,555,18,575,a1,4,8192,1000,1000
932,556,16,576,a1,8,16384,1000,1000
933,556,16,576,a1,16,32768,1000,1000
934,557,26,577,a1,4,16384,1000,1000
935,558,16,578,a1,2,4096,1000,1000
936,559,19,579,a1,4,8192,1000,1000
937,560,19,580,a1,8,16384,1000,1000
938,560,18,580,a1,16,32768,1000,1000
939,561,22,581,a1,4,16384,1000,1000
940,562,18,582,a1,2,4096,1000,1000
941,562,13,582,a1,4,8192,1000,1000
942,563,19,583,a1,8,16384,1000,1000
943,564,22,584,a1,16,32768,1000,1000
944,565,18,585,a1,4,16384,1000,1000
945,566,18,586,a1,2,4096,1000,1000
946,567,19,587,a1,4,8192,1000,1000
947,568,23,588,a1,8,16384,1000,1000
948,568,22,588,a1,16,32768,1000,1000
949,569,22,589,a1,4,16384,1000,1000
950,569,22,589,a1,2,4096,1000,1000
951,570,21,590,a1,4,8192,1000,1000
952,570,20,590,a1,8,16384,1000,1000
953,570,22,590,a1,16,32768,1000,1000
954,570,19,590,a1,4,16384,1000,1000
955,571,21,591,a1,2,4096,1000,1000
956,572,20,592,a1,4,8192,1000,1000
957,572,24,592,a1,8,16384,1000,1000
958,573,18,593,a1,16,32768,1000,1000
959,574,14,594,a1,4,16384,1000,1000
960,575,17,595,a1,2,4096,1000,1000
961,575,18,595,a1,4,8192,1000,1000
962,576,24,596,a1,8,16384,1000,1000
963,577,19,597,a1,16,32768,1000,1000
964,578,21,598,a1,4,16384,1000,1000
965,579,15,599,a1,2,4096,1000,1000
966,579,19,599,a1,4,8192,1000,1000
967,580,19,600,a1,8,16384,1000,1000
968,580,16,600,a1,16,32768,1000,1000
969,580,27,600,a1,4,16384,1000,1000
970,580,20,600,a1,2,4096,1000,1000
971,581,15,601,a1,4,8192,1000,1000
972,582,19,602,a1,8,16384,1000,1000
973,582,20,602,a1,16,32768,1000,1000
974,583,21,603,a1,4,16384,1000,1000
975,583,14,603,a1,2,4096,1000,1000
976,584,25,604,a1,4,8192,1000,1000
977,584,19,604,a1,8,16384,1000,1000
978,585,23,605,a1,16,32768,1000,1000
979,586,20,606,a1,4,16384,1000,1000
980,587,17,607,a1,2,4096,1000,1000
981,587,24,607,a1,4,8192,1000,1000
982,587,21,607,a1,8,16384,1000,1000
983,588,24,608,a1,16,32768,1000,1000
984,589,23,609,a1,4,16384,1000,1000
985,590,24,610,a1,2,4096,1000,1000
986,591,15,611,a1,4,8192,1000,1000
987,592,21,612,a1,8,16384,1000,1000
988,593,20,613,a1,16,32768,1000,1000
989,593,21,613,a1,4,16384,1000,1000
990,594,18,614,a1,2,4096,1000,1000
991,594,20,614,a1,4,8192,1000,1000
992,595,16,615,a1,8,16384,1000,1000
993,596,16,616,a1,16,32768,1000,1000
994,596,23,616,a1,4,16384,1000,1000
995,596,24,616,a1,2,4096,1000,1000
996,597,17,617,a1,4,8192,1000,1000
997,598,14,618,a1,8,16384,1000,1000
998,599,16,619,a1,16,32768,1000,1000
999,599,18,619,a1,4,16384,1000,1000
1000,599,19,619,a1,2,4096,1000,1000
1001,600,17,620,a1,4,8192,1000,1000
1002,600,14,620,a1,8,16384,1000,1000
1003,601,21,621,a1,16,32768,1000,1000
1004,601,15,621,a1,4,16384,1000,1000
1005,602,23,622,a1,2,4096,1000,1000
1006,602,23,622,a1,4,8192,1000,1000
1007,603,17,623,a1,8,16384,1000,1000
1008,603,17,623,a1,16,32768,1000,1000
1009,604,18,624,a1,4,16384,1000,1000
1010,605,19,625,a1,2,4096,1000,1000
1011,606,18,626,a1,4,8192,1000,1000
1012,606,19,626,a1,8,16384,1000,1000
1013,607,17,627,a1,16,32768,1000,1000
1014,607,22,627,a1,4,16384,1000,1000
1015,607,19,627,a1,2,4096,1000,1000
1016,608,17,628,a1,4,8192,1000,1000
1017,609,18,629,a1,8,16384,1000,1000
1018,609,22,629,a1,16,32768,1000,1000
1019,609,20,629,a1,4,16384,1000,1000
1020,610,18,630,a1,2,4096,1000,1000
1021,610,19,630,a1,4,8192,1000,1000
1022,611,26,631,a1,8,16384,1000,1000
1023,611,14,631,a1,16,32768,1000,1000
1024,611,18,631,a1,4,16384,1000,1000
1025,611,17,631,a1,2,4096,1000,1000
1026,612,18,632,a1,4,8192,1000,1000
1027,612,22,632,a1,8,16384,1000,1000
1028,613,18,633,a1,16,32768,1000,1000
1029,613,15,633,a1,4,16384,1000,1000
1030,613,16,633,a1,2,4096,1000,1000
1031,614,19,634,a1,4,8192,1000,1000
1032,614,18,634,a1,8,16384,1000,1000
1033,615,16,635,a1,16,32768,1000,1000
1034,615,23,635,a1,4,16384,1000,1000
1035,615,21,635,a1,2,4096,1000,1000
1036,616,18,636,a1,4,8192,1000,1000
1037,616,17,636,a1,8,16384,1000,1000
1038,616,20,636,a1,16,32768,1000,1000
1039,617,22,637,a1,4,16384,1000,1000
1040,617,22,637,a1,2,4096,1000,1000
1041,617,16,637,a1,4,8192,1000,1000
1042,618,18,638,a1,8,16384,1000,1000
1043,619,22,639,a1,16,32768,1000,1000
1044,620,22,640,a1,4,16384,1000,1000
1045,621,18,641,a1,2,4096,1000,1000
1046,622,14,642,a1,4,8192,1000,1000
1047,622,14,642,a1,8,16384,1000,1000
1048,623,17,643,a1,16,32768,1000,1000
1049,624,20,644,a1,4,16384,1000,1000
1050,624,18,644,a1,2,4096,1000,1000
1051,624,16,644,a1,4,8192,1000,1000
1052,625,18,645,a1,8,16384,1000,1000
1053,626,17,646,a1,16,32768,1000,1000
1054,626,21,646,a1,4,16384,1000,1000
1055,627,20,647,a1,2,4096,1000,1000
1056,628,22,648,a1,4,8192,1000,1000
1057,628,19,648,a1,8,16384,1000,1000
1058,629,24,649,a1,16,32768,1000,1000
1059,629,19,649,a1,4,16384,1000,1000
1060,630,19,650,a1,2,4096,1000,1000
1061,630,11,650,a1,4,8192,1000,1000
1062,631,23,651,a1,8,16384,1000,1000
1063,632,24,652,a1,16,32768,1000,1000
1064,633,17,653,a1,4,16384,1000,1000
1065,633,16,653,a1,2,4096,1000,1000
1066,633,22,653,a1,4,8192,1000,1000
1067,633,25,653,a1,8,16384,1000,1000
1068,634,21,654,a1,16,32768,1000,1000
1069,634,15,654,a1,4,16384,1000,1000
1070,635,18,655,a1,2,4096,1000,1000
1071,636,24,656,a1,4,8192,1000,1000
1072,636,19,656,a1,8,16384,1000,1000
1073,637,18,657,a1,16,32768,1000,1000
1074,637,18,657,a1,4,16384,1000,1000
1075,637,16,657,a1,2,4096,1000,1000
1076,638,26,658,a1,4,8192,1000,1000
1077,638,16,658,a1,8,16384,1000,1000
1078,639,15,659,a1,16,32768,1000,1000
1079,639,19,659,a1,4,16384,1000,1000
1080,640,18,660,a1,2,4096,1000,1000
1081,640,22,660,a1,4,8192,1000,1000
1082,641,23,661,a1,8,16384,1000,1000
1083,641,19,661,a1,16,32768,1000,1000
1084,641,17,661,a1,4,16384,1000,1000
1085,642,21,662,a1,2,4096,1000,1000
1086,643,20,663,a1,4,8192,1000,1000
1087,644,20,664,a1,8,16384,1000,1000
1088,644,19,664,a1,16,32768,1000,1000
1089,645,18,665,a1,4,16384,1000,1000
1090,646,18,666,a1,2,4096,1000,1000
1091,646,17,666,a1,4,8192,1000,1000
1092,646,23,666,a1,8,16384,1000,1000
1093,647,18,667,a1,16,32768,1000,1000
1094,648,19,668,a1,4,16384,1000,1000
1095,649,20,669,a1,2,4096,1000,1000
1096,650,23,670,a1,4,8192,1000,1000
1097,651,19,671,a1,8,16384,1000,1000
1098,652,18,672,a1,16,32768,1000,1000
1099,653,17,673,a1,4,16384,1000,1000
1100,653,19,673,a1,2,4096,1000,1000
1101,654,14,674,a1,4,8192,1000,1000
1102,654,21,674,a1,8,16384,1000,1000
1103,655,13,675,a1,16,32768,1000,1000
1104,655,20,675,a1,4,16384,1000,1000
1105,656,23,676,a1,2,4096,1000,1000
1106,657,20,677,a1,4,8192,1000,1000
1107,658,27,678,a1,8,16384,1000,1000
1108,659,17,679,a1,16,32768,1000,1000
1109,659,14,679,a1,4,16384,1000,1000
1110,660,20,680,a1,2,4096,1000,1000
1111,660,21,680,a1,4,8192,1000,1000
1112,661,21,681,a1,8,16384,1000,1000
1113,661,13,681,a1,16,32768,1000,1000
1114,661,17,681,a1,4,16384,1000,1000
1115,661,19,681,a1,2,4096,1000,1000
1116,662,21,682,a1,4,8192,1000,1000
1117,662,20,682,a1,8,16384,1000,1000
1118,663,18,683,a1,16,32768,1000,1000
1119,663,20,683,a1,4,16384,1000,1000
1120,664,20,684,a1,2,4096,1000,1000
1121,665,24,685,a1,4,8192,1000,1000
1122,666,18,686,a1,8,16384,1000,1000
1123,667,23,687,a1,16,32768,1000,1000
1124,668,18,688,a1,4,16384,1000,1000
1125,669,21,689,a1,2,4096,1000,1000
1126,670,22,690,a1,4,8192,1000,1000
1127,670,16,690,a1,8,16384,1000,1000
1128,671,19,691,a1,16,32768,1000,1000
1129,671,14,691,a1,4,16384,1000,1000
1130,672,16,692,a1,2,4096,1000,1000
1131,672,20,692,a1,4,8192,1000,1000
1132,672,13,692,a1,8,16384,1000,1000
1133,672,20,692,a1,16,32768,1000,1000
1134,673,17,693,a1,4,16384,1000,1000
1135,673,21,693,a1,2,4096,1000,1000
1136,674,22,694,a1,4,8192,1000,1000
1137,675,18,695,a1,8,16384,1000,1000
1138,676,20,696,a1,16,32768,1000,1000
1139,676,24,696,a1,4,16384,1000,1000
1140,676,12,696,a1,2,4096,1000,1000
1141,677,18,697,a1,4,8192,1000,1000
1142,677,20,697,a1,8,16384,1000,1000
1143,677,18,697,a1,16,32768,1000,1000
1144,678,20,698,a1,4,16384,1000,1000
1145,678,17,698,a1,2,4096,1000,1000
1146,679,18,699,a1,4,8192,1000,1000
1147,679,26,699,a1,8,16384,1000,1000
1148,680,19,700,a1,16,32768,1000,1000
1149,680,22,700,a1,4,16384,1000,1000
1150,681,12,701,a1,2,4096,1000,1000
1151,682,22,702,a1,4,8192,1000,1000
1152,683,16,703,a1,8,16384,1000,1000
1153,684,24,704,a1,16,32768,1000,1000
1154,685,20,705,a1,4,16384,1000,1000
1155,685,15,705,a1,2,4096,1000,1000
1156,686,15,706,a1,4,8192,1000,1000
1157,687,17,707,a1,8,16384,1000,1000
1158,687,19,707,a1,16,32768,1000,1000
1159,688,23,708,a1,4,16384,1000,1000
1160,689,20,709,a1,2,4096,1000,1000
1161,690,18,710,a1,4,8192,1000,1000
1162,691,21,711,a1,8,16384,1000,1000
1163,692,18,712,a1,16,32768,1000,1000
1164,693,20,713,a1,4,16384,1000,1000
1165,693,23,713,a1,2,4096,1000,1000
1166,694,16,714,a1,4,8192,1000,1000
1167,695,17,715,a1,8,16384,1000,1000
1168,696,20,716,a1,16,32768,1000,1000
1169,697,19,717,a1,4,16384,1000,1000
1170,697,22,717,a1,2,4096,1000,1000
1171,697,20,717,a1,4,8192,1000,1000
1172,698,20,718,a1,8,16384,1000,1000
1173,698,18,718,a1,16,32768,1000,1000
1174,699,20,719,a1,4,16384,1000,1000
1175,700,19,720,a1,2,4096,1000,1000
1176,700,20,720,a1,4,8192,1000,1000
1177,700,20,720,a1,8,16384,1000,1000
1178,701,20,721,a1,16,32768,1000,1000
1179,701,19,721,a1,4,16384,1000,1000
1180,702,18,722,a1,2,4096,1000,1000
1181,703,20,723,a1,4,8192,1000,1000
1182,703,15,723,a1,8,16384,1000,1000
1183,704,16,724,a1,16,32768,1000,1000
1184,704,21,724,a1,4,16384,1000,1000
1185,705,23,725,a1,2,4096,1000,1000
1186,706,21,726,a1,4,8192,1000,1000
1187,706,16,726,a1,8,16384,1000,1000
1188,707,19,727,a1,16,32768,1000,1000
1189,708,16,728,a1,4,16384,1000,1000
1190,709,25,729,a1,2,4096,1000,1000
1191,710,24,730,a1,4,8192,1000,1000
1192,711,22,731,a1,8,16384,1000,1000
1193,712,22,732,a1,16,32768,1000,1000
1194,713,24,733,a1,4,16384,1000,1000
1195,714,18,734,a1,2,4096,1000,1000
1196,715,20,735,a1,4,8192,1000,1000
1197,715,23,735,a1,8,16384,1000,1000
1198,715,21,735,a1,16,32768,1000,1000
1199,715,20,735,a1,4,16384,1000,1000
1200,716,23,736,a1,2,4096,1000,1000
1201,716,27,736,a1,4,8192,1000,1000
1202,717,23,737,a1,8,16384,1000,1000
1203,718,18,738,a1,16,32768,1000,1000
1204,718,17,738,a1,4,16384,1000,1000
1205,719,17,739,a1,2,4096,1000,1000
1206,720,20,740,a1,4,8192,1000,1000
1207,720,22,740,a1,8,16384,1000,1000
1208,721,21,741,a1,16,32768,1000,1000
1209,722,21,742,a1,4,16384,1000,1000
1210,723,20,743,a1,2,4096,1000,1000
1211,724,15,744,a1,4,8192,1000,1000
1212,725,23,745,a1,8,16384,1000,1000
1213,726,22,746,a1,16,32768,1000,1000
1214,727,15,747,a1,4,16384,1000,1000
1215,728,18,748,a1,2,4096,1000,1000
1216,729,21,749,a1,4,8192,1000,1000
1217,729,19,749,a1,8,16384,1000,1000
1218,730,14,750,a1,16,32768,1000,1000
1219,730,20,750,a1,4,16384,1000,1000
1220,730,15,750,a1,2,4096,1000,1000
1221,731,15,751,a1,4,8192,1000,1000
1222,731,24,751,a1,8,16384,1000,1000
1223,731,19,751,a1,16,32768,1000,1000
1224,732,22,752,a1,4,16384,1000,1000
1225,732,18,752,a1,2,4096,1000,1000
1226,733,17,753,a1,4,8192,1000,1000
1227,734,19,754,a1,8,16384,1000,1000
1228,734,19,754,a1,16,32768,1000,1000
1229,735,19,755,a1,4,16384,1000,1000
1230,735,16,755,a1,2,4096,1000,1000
1231,735,21,755,a1,4,8192,1000,1000
1232,736,24,756,a1,8,16384,1000,1000
1233,736,18,756,a1,16,32768,1000,1000
1234,737,17,757,a1,4,16384,1000,1000
1235,737,22,757,a1,2,4096,1000,1000
1236,738,20,758,a1,4,8192,1000,1000
1237,739,16,759,a1,8,16384,1000,1000
1238,740,18,760,a1,16,32768,1000,1000
1239,741,20,761,a1,4,16384,1000,1000
1240,742,18,762,a1,2,4096,1000,1000
1241,743,15,763,a1,4,8192,1000,1000
1242,744,22,764,a1,8,16384,1000,1000
1243,744,26,764,a1,16,32768,1000,1000
1244,745,18,765,a1,4,16384,1000,1000
1245,746,23,766,a1,2,4096,1000,1000
1246,747,19,767,a1,4,8192,1000,1000
1247,748,19,768,a1,8,16384,1000,1000
1248,748,22,768,a1,16,32768,1000,1000
1249,748,22,768,a1,4,16384,1000,1000
1250,749,15,769,a1,2,4096,1000,1000
1251,749,15,769,a1,4,8192,1000,1000
1252,750,20,770,a1,8,16384,1000,1000
1253,750,19,770,a1,16,32768,1000,1000
