Interval,Power_Consumption,CPU_Utilization,Ram_Utilization,Inactivevmids,CPU_Imbalance,Ram_Imbalance
229,5250.625,"[0.5, 0.3125, 0.8125, 0.03125, 0.0, 0.265625, 0.078125, 0.34375, 0.28125, 0.34375, 0.15625, 0.046875, 0.21875, 0.1875, 0.375, 0.84375, 0.625, 0.09375, 0.0, 0.015625, 0.125]","[0.28125, 0.1875, 0.40625, 0.03125, 0.0, 0.1328125, 0.078125, 0.171875, 0.171875, 0.171875, 0.1875, 0.0234375, 0.15625, 0.1875, 0.25, 0.453125, 0.375, 0.09375, 0.0, 0.0078125, 0.125]","[12, 3, 30]",0.9075584176080032,0.7652772667973344
230,5251.875,"[0.5, 0.3125, 0.8125, 0.03125, 0.0, 0.390625, 0.078125, 0.34375, 0.28125, 0.34375, 0.1875, 0.046875, 0.21875, 0.1875, 0.375, 0.84375, 0.625, 0.09375, 0.0, 0.015625, 0.125]","[0.28125, 0.1875, 0.40625, 0.03125, 0.0, 0.1953125, 0.078125, 0.171875, 0.171875, 0.171875, 0.25, 0.0234375, 0.15625, 0.1875, 0.25, 0.453125, 0.375, 0.09375, 0.0, 0.0078125, 0.125]","[3, 49]",0.8857761430803858,0.7448179099984958
231,5430.3125,"[0.5, 0.3125, 0.8125, 0.03125, 0.0, 0.390625, 0.0625, 0.34375, 0.28125, 0.34375, 0.1875, 0.046875, 0.21875, 0.1875, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.1875, 0.40625, 0.03125, 0.0, 0.1953125, 0.0625, 0.171875, 0.171875, 0.171875, 0.25, 0.0234375, 0.15625, 0.1875, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[2],0.8574847737580774,0.7246418557001454
232,5430.3125,"[0.5, 0.3125, 0.8125, 0.03125, 0.0, 0.390625, 0.0625, 0.34375, 0.28125, 0.34375, 0.1875, 0.046875, 0.21875, 0.203125, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.1875, 0.40625, 0.03125, 0.0, 0.1953125, 0.0625, 0.171875, 0.171875, 0.171875, 0.25, 0.0234375, 0.15625, 0.203125, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[64],0.8542859918061212,0.7222341317553873
233,5509.6875,"[0.5, 0.3125, 0.8125, 0.03125, 0.0, 0.390625, 0.0625, 0.34375, 0.21875, 0.34375, 0.1875, 0.046875, 0.21875, 0.203125, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.1875, 0.40625, 0.03125, 0.0, 0.1953125, 0.0625, 0.171875, 0.109375, 0.171875, 0.25, 0.0234375, 0.15625, 0.203125, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[40],0.864751649008015,0.7392283477528451
234,5549.6875,"[0.5, 0.3125, 0.8125, 0.03125, 0.0, 0.515625, 0.0625, 0.34375, 0.21875, 0.34375, 0.1875, 0.046875, 0.21875, 0.203125, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.1875, 0.40625, 0.03125, 0.0, 0.2578125, 0.0625, 0.171875, 0.109375, 0.171875, 0.25, 0.0234375, 0.15625, 0.203125, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[64],0.86110186157688,0.7335817114035783
235,5589.375,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.515625, 0.0625, 0.34375, 0.21875, 0.34375, 0.1875, 0.046875, 0.21875, 0.203125, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.2578125, 0.0625, 0.171875, 0.109375, 0.171875, 0.25, 0.0234375, 0.15625, 0.203125, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[29],0.9145843715485131,0.7721715901034651
236,5412.109375,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.515625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.046875, 0.21875, 0.2109375, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.2578125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.0234375, 0.15625, 0.2109375, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[32],0.963286297177971,0.8148440612582323
237,5293.984375,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.515625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.046875, 0.21875, 0.2109375, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.2578125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.0234375, 0.15625, 0.2109375, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[32],0.963286297177971,0.8148440612582323
238,5333.984375,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.515625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.21875, 0.2109375, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.2578125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.15625, 0.2109375, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[13],0.9685056928018808,0.819137262404369
239,5393.515625,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.640625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.21875, 0.2109375, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.3203125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.15625, 0.2109375, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[32],0.9738109790831309,0.8207542455326463
240,5433.203125,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.640625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.21875, 0.2109375, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.3203125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.15625, 0.2109375, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[32],0.9738109790831309,0.8207542455326463
241,5413.359375,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.640625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.21875, 0.2109375, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.125]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.3203125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.15625, 0.2109375, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.125]",[32],0.9738109790831309,0.8207542455326463
242,5433.359375,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.640625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.21875, 0.2109375, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.3203125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.15625, 0.2109375, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[64],0.9696855834736693,0.8159946490148746
243,5512.109375,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.640625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.21875, 0.2109375, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.3203125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.15625, 0.2109375, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[64],0.9696855834736693,0.8159946490148746
244,5592.109375,"[0.5, 0.0625, 0.8125, 0.03125, 0.0, 0.640625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.21875, 0.1796875, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.0625, 0.40625, 0.03125, 0.0, 0.3203125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.15625, 0.1796875, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[52],0.9766265073182281,0.8214465348159494
245,5393.046875,"[0.5, 0.0625, 0.875, 0.03125, 0.0, 0.640625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.21875, 0.1796875, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.0625, 0.46875, 0.03125, 0.0, 0.3203125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.15625, 0.1796875, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[64],0.989664164437258,0.8410033053408601
246,5412.890625,"[0.5, 0.0625, 0.875, 0.03125, 0.0, 0.640625, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.03125, 0.234375, 0.1796875, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.0625, 0.46875, 0.03125, 0.0, 0.3203125, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.015625, 0.1640625, 0.1796875, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[76],0.9864974956748613,0.8390157140489399
247,5452.578125,"[0.5, 0.0625, 0.875, 0.03125, 0.0, 0.671875, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.0625, 0.46875, 0.03125, 0.0, 0.3359375, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[6],1.0032265738673147,0.8524883581971372
248,5451.796875,"[0.5, 0.1875, 0.875, 0.03125, 0.0, 0.671875, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.125, 0.46875, 0.03125, 0.0, 0.3359375, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[54],0.9698337236176882,0.828458785378749
249,5451.796875,"[0.5, 0.1875, 0.875, 0.03125, 0.0, 0.671875, 0.0625, 0.34375, 0.21875, 0.09375, 0.1875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.125, 0.46875, 0.03125, 0.0, 0.3359375, 0.0625, 0.171875, 0.109375, 0.046875, 0.25, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]","[54, 77, 78]",0.9698337236176882,0.828458785378749
250,5808.984375,"[0.5, 0.1875, 0.875, 0.15625, 0.0, 0.796875, 0.0625, 0.34375, 0.21875, 0.09375, 0.21875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.125, 0.46875, 0.15625, 0.0, 0.3984375, 0.0625, 0.171875, 0.109375, 0.046875, 0.3125, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[79],0.9432614330366108,0.7888401901400309
251,5828.671875,"[0.5, 0.21875, 0.875, 0.15625, 0.0, 0.796875, 0.0625, 0.34375, 0.21875, 0.09375, 0.21875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.140625, 0.46875, 0.15625, 0.0, 0.3984375, 0.0625, 0.171875, 0.109375, 0.046875, 0.3125, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[80],0.936814281927577,0.7842301380776582
252,5868.359375,"[0.5, 0.21875, 0.875, 0.15625, 0.0, 0.796875, 0.0625, 0.34375, 0.21875, 0.09375, 0.21875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.65625, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.140625, 0.46875, 0.15625, 0.0, 0.3984375, 0.0625, 0.171875, 0.109375, 0.046875, 0.3125, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[80],0.936814281927577,0.7842301380776582
253,5907.421875,"[0.5, 0.21875, 0.875, 0.15625, 0.0, 0.796875, 0.0625, 0.34375, 0.15625, 0.09375, 0.21875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.78125, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.140625, 0.46875, 0.15625, 0.0, 0.3984375, 0.0625, 0.171875, 0.078125, 0.046875, 0.3125, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.453125, 0.09375, 0.0, 0.0703125, 0.140625]",[73],0.9619863344089564,0.8085740535040684
254,6025.546875,"[0.5, 0.21875, 0.875, 0.15625, 0.0, 0.796875, 0.0625, 0.34375, 0.15625, 0.09375, 0.21875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.78125, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.140625, 0.46875, 0.15625, 0.0, 0.3984375, 0.0625, 0.171875, 0.078125, 0.046875, 0.3125, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.453125, 0.09375, 0.0, 0.0703125, 0.140625]",[73],0.9619863344089564,0.8085740535040684
255,5907.890625,"[0.5, 0.21875, 0.875, 0.15625, 0.0, 0.796875, 0.0625, 0.34375, 0.15625, 0.09375, 0.21875, 0.0, 0.234375, 0.1640625, 0.375, 0.84375, 0.78125, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.140625, 0.46875, 0.15625, 0.0, 0.3984375, 0.0625, 0.171875, 0.078125, 0.046875, 0.3125, 0.0, 0.1640625, 0.1640625, 0.25, 0.453125, 0.453125, 0.09375, 0.0, 0.0703125, 0.140625]",[73],0.9619863344089564,0.8085740535040684
256,5887.96875,"[0.5, 0.21875, 0.875, 0.15625, 0.0, 0.796875, 0.0703125, 0.34375, 0.15625, 0.09375, 0.21875, 0.0, 0.234375, 0.1640625, 0.3125, 0.84375, 0.78125, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.140625, 0.46875, 0.15625, 0.0, 0.3984375, 0.0703125, 0.171875, 0.078125, 0.046875, 0.3125, 0.0, 0.1640625, 0.1640625, 0.1875, 0.453125, 0.453125, 0.09375, 0.0, 0.0703125, 0.140625]",[42],0.9677360299774759,0.8147697075877949
257,5887.96875,"[0.5, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.0703125, 0.34375, 0.15625, 0.09375, 0.21875, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.78125, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.0703125, 0.171875, 0.078125, 0.046875, 0.3125, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.453125, 0.09375, 0.0, 0.0703125, 0.140625]",[38],0.9890583825971276,0.8448528311439212
258,5808.28125,"[0.5, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.0703125, 0.34375, 0.15625, 0.21875, 0.21875, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.71875, 0.09375, 0.0, 0.140625, 0.140625]","[0.28125, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.0703125, 0.171875, 0.078125, 0.109375, 0.3125, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]",[42],0.952469980274319,0.8061489735450174
259,5768.90625,"[0.375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.0703125, 0.34375, 0.09375, 0.21875, 0.21875, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.71875, 0.09375, 0.0, 0.140625, 0.140625]","[0.21875, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.0703125, 0.171875, 0.046875, 0.109375, 0.3125, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.390625, 0.09375, 0.0, 0.0703125, 0.140625]","[42, 46, 48]",0.9772564909089156,0.8248595895400397
260,6006.40625,"[0.375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.0703125, 0.59375, 0.09375, 0.21875, 0.21875, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.78125, 0.09375, 0.0, 0.265625, 0.140625]","[0.21875, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.0703125, 0.296875, 0.046875, 0.109375, 0.3125, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.453125, 0.09375, 0.0, 0.1328125, 0.140625]",[74],0.9444785836577758,0.8016202651019456
261,6026.328125,"[0.375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.59375, 0.09375, 0.21875, 0.21875, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.78125, 0.09375, 0.0, 0.265625, 0.140625]","[0.21875, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.296875, 0.046875, 0.109375, 0.3125, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.453125, 0.09375, 0.0, 0.1328125, 0.140625]",[75],0.9423376789149359,0.7985240587297792
262,6065.703125,"[0.375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.65625, 0.09375, 0.21875, 0.21875, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.78125, 0.09375, 0.0, 0.265625, 0.140625]","[0.21875, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.328125, 0.046875, 0.109375, 0.3125, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.453125, 0.09375, 0.0, 0.1328125, 0.140625]",[81],0.9440123116893929,0.7988102199530531
263,6144.453125,"[0.375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.65625, 0.09375, 0.21875, 0.21875, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.90625, 0.09375, 0.0, 0.265625, 0.140625]","[0.21875, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.328125, 0.046875, 0.109375, 0.3125, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.515625, 0.09375, 0.0, 0.1328125, 0.140625]",[82],0.9606349275952868,0.8163049477109308
264,6303.203125,"[0.375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.65625, 0.09375, 0.21875, 0.21875, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.90625, 0.09375, 0.0, 0.265625, 0.140625]","[0.21875, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.328125, 0.046875, 0.109375, 0.3125, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.515625, 0.09375, 0.0, 0.1328125, 0.140625]",[82],0.9606349275952868,0.8163049477109308
265,6184.140625,"[0.375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.65625, 0.09375, 0.21875, 0.25, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.90625, 0.09375, 0.0, 0.265625, 0.140625]","[0.21875, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.328125, 0.046875, 0.109375, 0.375, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.515625, 0.09375, 0.0, 0.1328125, 0.140625]",[83],0.9548337380924062,0.818489812772072
266,6203.828125,"[0.34375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.09375, 0.21875, 0.25, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.90625, 0.09375, 0.0, 0.265625, 0.140625]","[0.203125, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.046875, 0.109375, 0.375, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.515625, 0.09375, 0.0, 0.1328125, 0.140625]",[15],0.9579520867502516,0.8212964200962675
267,6184.453125,"[0.34375, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.09375, 0.21875, 0.25, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.90625, 0.125, 0.0, 0.265625, 0.140625]","[0.203125, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.046875, 0.109375, 0.375, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.515625, 0.125, 0.0, 0.1328125, 0.140625]",[65],0.9501430207601345,0.8109220519632755
268,6263.203125,"[0.46875, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.09375, 0.21875, 0.25, 0.0, 0.234375, 0.1328125, 0.3125, 0.84375, 0.90625, 0.125, 0.0, 0.265625, 0.140625]","[0.265625, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.046875, 0.109375, 0.375, 0.0, 0.1640625, 0.1328125, 0.1875, 0.453125, 0.515625, 0.125, 0.0, 0.1328125, 0.140625]",[84],0.9380962759551448,0.8023816453127408
269,6421.953125,"[0.46875, 0.15625, 0.875, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.09375, 0.21875, 0.25, 0.0, 0.234375, 0.1328125, 0.3125, 0.8125, 0.90625, 0.25, 0.0, 0.265625, 0.140625]","[0.265625, 0.078125, 0.46875, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.046875, 0.109375, 0.375, 0.0, 0.1640625, 0.1328125, 0.1875, 0.4375, 0.515625, 0.25, 0.0, 0.1328125, 0.140625]",[37],0.9089046185777837,0.7737027316450532
270,6441.953125,"[0.46875, 0.15625, 0.8125, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.09375, 0.21875, 0.25, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.0, 0.265625, 0.140625]","[0.265625, 0.078125, 0.4375, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.046875, 0.109375, 0.375, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.0, 0.1328125, 0.140625]",[36],0.8938211918244828,0.7585419124897198
271,6343.203125,"[0.46875, 0.15625, 0.84375, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.09375, 0.21875, 0.25, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.0, 0.265625, 0.140625]","[0.265625, 0.078125, 0.453125, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.046875, 0.109375, 0.375, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.0, 0.1328125, 0.140625]",[37],0.8980445681441668,0.7618386298181944
272,6382.890625,"[0.46875, 0.15625, 0.84375, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.09375, 0.21875, 0.125, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.0, 0.265625, 0.140625]","[0.265625, 0.078125, 0.453125, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.046875, 0.109375, 0.25, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.0, 0.1328125, 0.140625]",[37],0.9236502723693901,0.7611565424155433
273,6263.203125,"[0.46875, 0.15625, 0.84375, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.21875, 0.21875, 0.125, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.0, 0.265625, 0.140625]","[0.265625, 0.078125, 0.453125, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.109375, 0.109375, 0.25, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.0, 0.1328125, 0.140625]",[47],0.8959949874546507,0.7374465656213328
274,6420.703125,"[0.46875, 0.15625, 0.84375, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.46875, 0.21875, 0.125, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.0, 0.265625, 0.140625]","[0.265625, 0.078125, 0.453125, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.234375, 0.109375, 0.25, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.0, 0.1328125, 0.140625]",[57],0.8661628014992425,0.7101763379317731
275,6460.390625,"[0.46875, 0.15625, 0.84375, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.46875, 0.21875, 0.125, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.03125, 0.265625, 0.140625]","[0.265625, 0.078125, 0.453125, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.234375, 0.109375, 0.25, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.03125, 0.1328125, 0.140625]",[85],0.8573107320048242,0.6953534953651154
276,6480.078125,"[0.46875, 0.15625, 0.84375, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.46875, 0.25, 0.125, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.03125, 0.265625, 0.140625]","[0.265625, 0.078125, 0.453125, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.234375, 0.125, 0.25, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.03125, 0.1328125, 0.140625]",[86],0.8519390052474571,0.6905819318155204
277,6519.765625,"[0.46875, 0.15625, 0.84375, 0.15625, 0.0, 0.796875, 0.078125, 0.625, 0.46875, 0.25, 0.125, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.03125, 0.296875, 0.140625]","[0.265625, 0.078125, 0.453125, 0.15625, 0.0, 0.3984375, 0.078125, 0.3125, 0.234375, 0.125, 0.25, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.03125, 0.1484375, 0.140625]",[87],0.8473252105435387,0.6864256443994907
278,6598.515625,"[0.46875, 0.15625, 0.84375, 0.15625, 0.0, 0.796875, 0.078125, 0.75, 0.46875, 0.25, 0.125, 0.0, 0.234375, 0.1328125, 0.3125, 0.75, 0.90625, 0.25, 0.03125, 0.296875, 0.140625]","[0.265625, 0.078125, 0.453125, 0.15625, 0.0, 0.3984375, 0.078125, 0.375, 0.234375, 0.125, 0.25, 0.0, 0.1640625, 0.1328125, 0.1875, 0.375, 0.515625, 0.25, 0.03125, 0.1484375, 0.140625]",[88],0.8538366338023737,0.6904922803062491
