Interval,Power_Consumption,CPU_Utilization,Ram_Utilization,Inactivevmids,CPU_Imbalance,Ram_Imbalance
297,9776.953125,"[0.40625, 0.40625, 0.59375, 0.625, 0.515625, 0.59375, 0.1640625, 0.625, 0.1875, 0.25, 0.515625, 0.328125, 0.21875, 0.0390625, 0.5625, 0.8125, 0.75, 0.78125, 0.375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.359375, 0.625, 0.3046875, 0.296875, 0.1640625, 0.34375, 0.09375, 0.15625, 0.578125, 0.1796875, 0.109375, 0.0390625, 0.375, 0.4375, 0.375, 0.84375, 0.203125, 0.140625, 0.3203125]","[100, 111]",0.48553915083670485,0.6273042361319908
298,9894.453125,"[0.40625, 0.40625, 0.84375, 0.625, 0.515625, 0.59375, 0.1640625, 0.625, 0.1875, 0.25, 0.515625, 0.328125, 0.21875, 0.0390625, 0.5625, 0.8125, 0.75, 0.78125, 0.375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.484375, 0.625, 0.3046875, 0.296875, 0.1640625, 0.34375, 0.09375, 0.15625, 0.578125, 0.1796875, 0.109375, 0.0390625, 0.375, 0.4375, 0.375, 0.84375, 0.203125, 0.140625, 0.3203125]",[100],0.5049072395394703,0.6267288475828013
299,9894.453125,"[0.40625, 0.40625, 0.84375, 0.625, 0.515625, 0.59375, 0.1640625, 0.625, 0.1875, 0.25, 0.515625, 0.328125, 0.21875, 0.0390625, 0.5625, 0.8125, 0.75, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.484375, 0.625, 0.3046875, 0.296875, 0.1640625, 0.34375, 0.09375, 0.15625, 0.578125, 0.1796875, 0.109375, 0.0390625, 0.375, 0.4375, 0.375, 0.84375, 0.1953125, 0.140625, 0.3203125]",[79],0.5063534093110008,0.628165522773639
300,9994.296875,"[0.40625, 0.40625, 0.84375, 0.625, 0.515625, 0.59375, 0.2265625, 0.625, 0.1875, 0.25, 0.515625, 0.328125, 0.15625, 0.0390625, 0.5625, 0.8125, 0.75, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.484375, 0.625, 0.3046875, 0.296875, 0.2265625, 0.34375, 0.09375, 0.15625, 0.578125, 0.1796875, 0.078125, 0.0390625, 0.375, 0.4375, 0.375, 0.84375, 0.1953125, 0.140625, 0.3203125]",[70],0.5065773733811906,0.6248302807497123
301,9994.296875,"[0.40625, 0.40625, 0.84375, 0.625, 0.515625, 0.59375, 0.2265625, 0.625, 0.1875, 0.25, 0.515625, 0.328125, 0.15625, 0.0390625, 0.5625, 0.8125, 0.75, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.484375, 0.625, 0.3046875, 0.296875, 0.2265625, 0.34375, 0.09375, 0.15625, 0.578125, 0.1796875, 0.078125, 0.0390625, 0.375, 0.4375, 0.375, 0.84375, 0.1953125, 0.140625, 0.3203125]",[70],0.5065773733811906,0.6248302807497123
302,9934.765625,"[0.40625, 0.40625, 0.84375, 0.625, 0.515625, 0.59375, 0.2265625, 0.625, 0.1875, 0.25, 0.390625, 0.328125, 0.15625, 0.0390625, 0.5625, 0.8125, 0.75, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.484375, 0.625, 0.3046875, 0.296875, 0.2265625, 0.34375, 0.09375, 0.15625, 0.453125, 0.1796875, 0.078125, 0.0390625, 0.375, 0.4375, 0.375, 0.84375, 0.1953125, 0.140625, 0.3203125]","[23, 70]",0.5131315938929452,0.6158258868406182
303,9994.296875,"[0.40625, 0.40625, 0.71875, 0.625, 0.515625, 0.59375, 0.2265625, 0.625, 0.1875, 0.25, 0.390625, 0.328125, 0.28125, 0.0390625, 0.5625, 0.8125, 0.75, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.421875, 0.625, 0.3046875, 0.296875, 0.2265625, 0.34375, 0.09375, 0.15625, 0.453125, 0.1796875, 0.140625, 0.0390625, 0.375, 0.4375, 0.375, 0.84375, 0.1953125, 0.140625, 0.3203125]","[70, 80, 81]",0.4793328308480561,0.5977077967962118
304,10191.796875,"[0.40625, 0.40625, 0.71875, 0.625, 0.515625, 0.59375, 0.2265625, 0.625, 0.1875, 0.25, 0.390625, 0.453125, 0.28125, 0.0390625, 0.8125, 0.8125, 0.8125, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.421875, 0.625, 0.3046875, 0.296875, 0.2265625, 0.34375, 0.09375, 0.15625, 0.453125, 0.2421875, 0.140625, 0.0390625, 0.5, 0.4375, 0.40625, 0.84375, 0.1953125, 0.140625, 0.3203125]","[100, 115]",0.48990973040529523,0.5879906660125709
305,10390.390625,"[0.40625, 0.40625, 0.71875, 0.625, 0.484375, 0.59375, 0.2421875, 0.625, 0.1875, 0.25, 0.390625, 0.453125, 0.28125, 0.0390625, 0.8125, 0.8125, 0.8125, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.421875, 0.625, 0.2734375, 0.296875, 0.2578125, 0.34375, 0.09375, 0.15625, 0.453125, 0.2421875, 0.140625, 0.0390625, 0.5, 0.4375, 0.40625, 0.84375, 0.1953125, 0.140625, 0.3203125]",[23],0.4886106194660131,0.5867974769244362
306,10231.328125,"[0.40625, 0.40625, 0.71875, 0.625, 0.484375, 0.59375, 0.2421875, 0.625, 0.1875, 0.25, 0.390625, 0.453125, 0.28125, 0.0390625, 0.8125, 0.8125, 0.8125, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.421875, 0.625, 0.2734375, 0.296875, 0.2578125, 0.34375, 0.09375, 0.15625, 0.453125, 0.2421875, 0.140625, 0.0390625, 0.5, 0.4375, 0.40625, 0.84375, 0.1953125, 0.140625, 0.3203125]",[23],0.4886106194660131,0.5867974769244362
307,10271.640625,"[0.40625, 0.40625, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.625, 0.1875, 0.25, 0.390625, 0.453125, 0.28125, 0.0390625, 0.5625, 0.8125, 0.8125, 0.78125, 0.359375, 0.21875, 0.3046875]","[0.234375, 0.203125, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.34375, 0.09375, 0.15625, 0.453125, 0.2421875, 0.140625, 0.0390625, 0.375, 0.4375, 0.40625, 0.84375, 0.1953125, 0.140625, 0.3203125]",[70],0.47015447173477026,0.5811797090143506
308,10273.515625,"[0.40625, 0.40625, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.5, 0.1875, 0.25, 0.390625, 0.390625, 0.28125, 0.0390625, 0.5625, 0.8125, 0.8125, 0.78125, 0.359375, 0.21875, 0.3671875]","[0.234375, 0.203125, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.28125, 0.09375, 0.15625, 0.453125, 0.2109375, 0.140625, 0.0390625, 0.375, 0.4375, 0.40625, 0.84375, 0.1953125, 0.140625, 0.3828125]","[27, 97, 109]",0.46691669270903124,0.5882624608268382
309,10253.984375,"[0.40625, 0.40625, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.5, 0.1875, 0.25, 0.453125, 0.390625, 0.28125, 0.0390625, 0.5625, 0.8125, 0.8125, 0.78125, 0.375, 0.1875, 0.3671875]","[0.234375, 0.203125, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.28125, 0.09375, 0.15625, 0.515625, 0.2109375, 0.140625, 0.0390625, 0.375, 0.4375, 0.40625, 0.84375, 0.203125, 0.109375, 0.3828125]","[53, 97]",0.4669022414183491,0.5978683716700515
310,10234.21875,"[0.40625, 0.40625, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.5, 0.1875, 0.25, 0.453125, 0.390625, 0.28125, 0.046875, 0.5625, 0.8125, 0.8125, 0.78125, 0.375, 0.1875, 0.3671875]","[0.234375, 0.203125, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.28125, 0.09375, 0.15625, 0.515625, 0.2109375, 0.140625, 0.046875, 0.375, 0.4375, 0.40625, 0.84375, 0.203125, 0.109375, 0.3828125]","[97, 140, 142]",0.46492390576508325,0.5954307172287018
311,10590.46875,"[0.40625, 0.40625, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.5, 0.1875, 0.25, 0.453125, 0.390625, 0.28125, 0.046875, 0.5625, 0.8125, 0.8125, 0.65625, 0.375, 0.1875, 0.4296875]","[0.234375, 0.203125, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.28125, 0.09375, 0.15625, 0.515625, 0.2109375, 0.140625, 0.046875, 0.375, 0.4375, 0.40625, 0.71875, 0.203125, 0.109375, 0.4453125]","[97, 101, 142]",0.4491840077246452,0.5559480557332109
312,10413.90625,"[0.40625, 0.40625, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.40625, 0.25, 0.25, 0.453125, 0.390625, 0.28125, 0.046875, 0.5625, 0.8125, 0.8125, 0.65625, 0.375, 0.1875, 0.4296875]","[0.234375, 0.203125, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.234375, 0.125, 0.15625, 0.515625, 0.2109375, 0.140625, 0.046875, 0.375, 0.4375, 0.40625, 0.71875, 0.203125, 0.109375, 0.4453125]","[44, 97, 146]",0.44285593948154384,0.5538147479503042
313,10294.6875,"[0.40625, 0.46875, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.40625, 0.25, 0.25, 0.453125, 0.390625, 0.28125, 0.046875, 0.5625, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.234375, 0.234375, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.234375, 0.125, 0.15625, 0.515625, 0.2109375, 0.140625, 0.046875, 0.375, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]",[146],0.4416909306361374,0.5674714173628568
314,10274.53125,"[0.4375, 0.46875, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.40625, 0.25, 0.25, 0.453125, 0.390625, 0.28125, 0.046875, 0.5625, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.25, 0.234375, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.234375, 0.125, 0.15625, 0.515625, 0.2109375, 0.140625, 0.046875, 0.375, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]",[147],0.4397215577344579,0.5651759330888376
315,10313.90625,"[0.4375, 0.46875, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.40625, 0.25, 0.25, 0.453125, 0.390625, 0.28125, 0.046875, 0.5625, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.25, 0.234375, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.234375, 0.125, 0.15625, 0.515625, 0.2109375, 0.140625, 0.046875, 0.375, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]","[147, 148]",0.4397215577344579,0.5651759330888376
316,10294.375,"[0.4375, 0.46875, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.40625, 0.25, 0.25, 0.46875, 0.390625, 0.28125, 0.046875, 0.5625, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.25, 0.234375, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.234375, 0.125, 0.15625, 0.53125, 0.2109375, 0.140625, 0.046875, 0.375, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]","[148, 149]",0.4390517098784605,0.5666381709152398
317,10491.25,"[0.4375, 0.46875, 0.71875, 0.625, 0.484375, 0.59375, 0.2734375, 0.40625, 0.25, 0.25, 0.46875, 0.390625, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.25, 0.234375, 0.421875, 0.625, 0.2734375, 0.296875, 0.2890625, 0.234375, 0.125, 0.15625, 0.53125, 0.2109375, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]",[3],0.4393864527947857,0.5703772743664187
318,10255.0,"[0.3125, 0.46875, 0.71875, 0.625, 0.484375, 0.59375, 0.2109375, 0.40625, 0.25, 0.25, 0.46875, 0.390625, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.1875, 0.234375, 0.421875, 0.625, 0.2734375, 0.296875, 0.2265625, 0.234375, 0.125, 0.15625, 0.53125, 0.2109375, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]","[3, 68, 127, 148]",0.45995040839329954,0.589129163029388
319,10293.28125,"[0.3125, 0.46875, 0.71875, 0.625, 0.484375, 0.625, 0.2109375, 0.34375, 0.25, 0.25, 0.46875, 0.390625, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.1875, 0.234375, 0.421875, 0.625, 0.2734375, 0.328125, 0.2265625, 0.203125, 0.125, 0.15625, 0.53125, 0.2109375, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]",[3],0.4664590979484027,0.5916683074829295
320,10036.875,"[0.3125, 0.46875, 0.71875, 0.625, 0.484375, 0.625, 0.2109375, 0.375, 0.25, 0.25, 0.46875, 0.390625, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.1875, 0.234375, 0.421875, 0.625, 0.2734375, 0.328125, 0.2265625, 0.21875, 0.125, 0.15625, 0.53125, 0.2109375, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]",[68],0.4635353706709654,0.5889535521646413
321,10194.375,"[0.3125, 0.71875, 0.71875, 0.625, 0.484375, 0.625, 0.2109375, 0.375, 0.25, 0.25, 0.46875, 0.390625, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.1875, 0.359375, 0.421875, 0.625, 0.2734375, 0.328125, 0.2265625, 0.21875, 0.125, 0.15625, 0.53125, 0.2109375, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]","[104, 148]",0.46941660384857503,0.5764451942045292
322,10353.125,"[0.3125, 0.71875, 0.71875, 0.625, 0.484375, 0.625, 0.2109375, 0.375, 0.25, 0.25, 0.46875, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.1875, 0.359375, 0.421875, 0.625, 0.2734375, 0.328125, 0.2265625, 0.21875, 0.125, 0.15625, 0.53125, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]","[21, 104]",0.46394579784027307,0.5714304856873827
323,10472.1875,"[0.3125, 0.71875, 0.71875, 0.625, 0.484375, 0.625, 0.2109375, 0.125, 0.25, 0.25, 0.46875, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.6875, 0.375, 0.1875, 0.4296875]","[0.1875, 0.359375, 0.421875, 0.625, 0.2734375, 0.328125, 0.2265625, 0.09375, 0.125, 0.15625, 0.53125, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.78125, 0.203125, 0.109375, 0.4453125]","[21, 104, 131]",0.5010323114481169,0.5989347734840018
324,10431.875,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2109375, 0.125, 0.25, 0.25, 0.46875, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.59375, 0.375, 0.1875, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2265625, 0.09375, 0.125, 0.15625, 0.53125, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.6875, 0.203125, 0.109375, 0.4453125]",[8],0.5196535286590422,0.5952277418816228
325,10155.78125,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.25, 0.46875, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.8125, 0.5625, 0.375, 0.1875, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.15625, 0.53125, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.40625, 0.65625, 0.203125, 0.109375, 0.4453125]",[21],0.538749546843969,0.6029755807861621
326,10057.03125,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.25, 0.46875, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.375, 0.1875, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.15625, 0.53125, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.203125, 0.109375, 0.4453125]",[21],0.5354748526989872,0.6031257157750608
327,10057.03125,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.25, 0.40625, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.375, 0.1875, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.15625, 0.46875, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.203125, 0.109375, 0.4453125]",[21],0.5391452764831596,0.5978901478873632
328,10097.03125,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.25, 0.53125, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.375, 0.1875, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.15625, 0.59375, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.203125, 0.109375, 0.4453125]","[45, 56]",0.5335505818856809,0.6112259683684875
329,10136.40625,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.28125, 0.53125, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.375, 0.15625, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.171875, 0.59375, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.203125, 0.09375, 0.4453125]",[22],0.534883026189267,0.6120550441491187
330,10235.78125,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.28125, 0.53125, 0.484375, 0.28125, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.375, 0.15625, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.171875, 0.59375, 0.2421875, 0.140625, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.203125, 0.09375, 0.4453125]",[22],0.534883026189267,0.6120550441491187
331,10156.40625,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.28125, 0.53125, 0.484375, 0.34375, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.375, 0.15625, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.171875, 0.59375, 0.2421875, 0.171875, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.203125, 0.09375, 0.4453125]","[56, 89, 98]",0.5275842106930729,0.6051628750343095
332,10295.15625,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.28125, 0.53125, 0.484375, 0.34375, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.375, 0.1875, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.171875, 0.59375, 0.2421875, 0.171875, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.203125, 0.125, 0.4453125]","[56, 89]",0.5219284126869426,0.5970249648665265
333,10315.3125,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.28125, 0.59375, 0.484375, 0.34375, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.375, 0.1875, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.171875, 0.65625, 0.2421875, 0.171875, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.203125, 0.125, 0.4453125]",[89],0.5216925374328649,0.6078119213113532
334,10275.46875,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.125, 0.28125, 0.59375, 0.484375, 0.34375, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.359375, 0.1875, 0.4296875]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.0625, 0.171875, 0.65625, 0.2421875, 0.171875, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.1953125, 0.125, 0.4453125]","[89, 11, 113]",0.5231382015426224,0.6092476867035663
335,10611.71875,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.34375, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.484375, 0.1875, 0.4453125]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.171875, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.2578125, 0.125, 0.4609375]",[125],0.47698860448515196,0.5689983351168556
336,10651.09375,"[0.25, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.34375, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.484375, 0.1875, 0.4453125]","[0.125, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.171875, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.2578125, 0.125, 0.4609375]","[125, 149]",0.47698860448515196,0.5689983351168556
337,10849.84375,"[0.1875, 0.71875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.34375, 0.046875, 0.5, 0.8125, 0.78125, 0.5625, 0.421875, 0.1875, 0.4453125]","[0.09375, 0.359375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.171875, 0.046875, 0.3125, 0.4375, 0.390625, 0.65625, 0.2265625, 0.125, 0.4609375]",[73],0.49052652593652724,0.5816746093115142
338,10532.65625,"[0.1875, 0.46875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.34375, 0.046875, 0.5, 0.8125, 0.78125, 0.4375, 0.421875, 0.1875, 0.4453125]","[0.09375, 0.234375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.171875, 0.046875, 0.3125, 0.4375, 0.390625, 0.53125, 0.2265625, 0.125, 0.4609375]",[73],0.49046273020652653,0.5746053012383574
339,10335.46875,"[0.1875, 0.46875, 0.84375, 0.65625, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.46875, 0.046875, 0.5, 0.8125, 0.78125, 0.4375, 0.421875, 0.1875, 0.4453125]","[0.09375, 0.234375, 0.484375, 0.65625, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.234375, 0.046875, 0.3125, 0.4375, 0.390625, 0.53125, 0.2265625, 0.125, 0.4609375]","[84, 132]",0.48148706425710236,0.5633246908825068
340,10375.15625,"[0.1875, 0.46875, 0.84375, 0.671875, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.46875, 0.046875, 0.5, 0.8125, 0.78125, 0.453125, 0.421875, 0.1875, 0.4453125]","[0.09375, 0.234375, 0.484375, 0.671875, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.234375, 0.046875, 0.3125, 0.4375, 0.390625, 0.546875, 0.2265625, 0.125, 0.4609375]",[143],0.4814759160391763,0.5688026964110545
341,10394.84375,"[0.1875, 0.46875, 0.84375, 0.671875, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.46875, 0.046875, 0.5, 0.8125, 0.78125, 0.453125, 0.421875, 0.1875, 0.4296875]","[0.09375, 0.234375, 0.484375, 0.671875, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.234375, 0.046875, 0.3125, 0.4375, 0.390625, 0.546875, 0.2265625, 0.125, 0.4453125]","[113, 143, 149]",0.4823748760324798,0.5681578176749168
342,10692.03125,"[0.1875, 0.46875, 0.84375, 0.671875, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.46875, 0.0546875, 0.5, 0.8125, 0.78125, 0.453125, 0.421875, 0.1875, 0.4296875]","[0.09375, 0.234375, 0.484375, 0.671875, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.234375, 0.0703125, 0.3125, 0.4375, 0.390625, 0.546875, 0.2265625, 0.125, 0.4453125]",[36],0.48045753477603975,0.5609042044503217
343,10394.609375,"[0.1875, 0.46875, 0.84375, 0.671875, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.46875, 0.0546875, 0.5, 0.8125, 0.78125, 0.453125, 0.421875, 0.1875, 0.4140625]","[0.09375, 0.234375, 0.484375, 0.671875, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.234375, 0.0703125, 0.3125, 0.4375, 0.390625, 0.546875, 0.2265625, 0.125, 0.4140625]","[36, 50, 113]",0.48147200977939425,0.5601776637704105
344,10454.453125,"[0.1875, 0.46875, 0.84375, 0.671875, 0.484375, 0.625, 0.2265625, 0.125, 0.375, 0.28125, 0.59375, 0.484375, 0.484375, 0.0546875, 0.5, 0.8125, 0.78125, 0.421875, 0.421875, 0.1875, 0.4140625]","[0.09375, 0.234375, 0.484375, 0.671875, 0.2734375, 0.328125, 0.2421875, 0.09375, 0.1875, 0.171875, 0.65625, 0.2421875, 0.2421875, 0.0703125, 0.3125, 0.4375, 0.390625, 0.484375, 0.2265625, 0.125, 0.4140625]","[6, 36]",0.48266269790568267,0.5523627914785886
